批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
0,MNH-0218S,17,4966,0.0,760.0,2320.5,379.0
0,MNH-0218S,17,5358,0.0,1140.0,2320.0,58.0
0,MNH-0218S,18,5202,0.0,0.0,2320.5,379.0
0,MNH-0218S,18,7796,0.0,380.0,1402.0,379.0
0,MNH-0218S,18,8578,0.0,760.0,542.0,375.0
0,MNH-0218S,18,5809,542.0,760.0,541.0,376.0
0,MNH-0218S,18,5823,1083.0,760.0,541.0,376.0
0,MNH-0218S,18,8259,1624.0,760.0,541.0,376.0
0,MNH-0218S,18,5159,0.0,1136.0,941.0,83.0
0,MNH-0218S,18,6703,941.0,1136.0,941.0,83.0
0,MNH-0218S,19,8530,0.0,0.0,541.0,376.0
0,MNH-0218S,19,5539,541.0,0.0,425.0,374.0
0,MNH-0218S,19,6538,966.0,0.0,425.0,374.0
0,MNH-0218S,19,8467,1391.0,0.0,451.0,360.0
0,MNH-0218S,19,25515,0.0,376.0,845.0,347.0
0,MNH-0218S,19,27673,845.0,376.0,845.0,347.0
0,MNH-0218S,19,26287,1690.0,376.0,718.0,348.0
0,MNH-0218S,19,27715,0.0,724.0,841.0,346.5
0,MNH-0218S,19,25545,841.0,724.0,841.0,347.0
0,MNH-0218S,19,27235,1682.0,724.0,718.0,348.0
0,MNH-0218S,19,5980,0.0,1072.0,452.0,139.5
0,MNH-0218S,20,25651,0.0,0.0,1280.5,346.5
0,MNH-0218S,20,25591,1280.5,0.0,923.5,348.0
0,MNH-0218S,20,24924,0.0,348.0,1280.5,347.0
0,MNH-0218S,20,28180,1280.5,348.0,923.5,348.0
0,MNH-0218S,20,26099,0.0,696.0,2160.0,347.0
0,MNH-0218S,20,25644,0.0,1044.0,328.0,168.0
0,MNH-0218S,20,29117,328.0,1044.0,328.0,168.0
0,MNH-0218S,21,28408,0.0,0.0,718.0,348.0
0,MNH-0218S,21,29003,718.0,0.0,718.0,348.0
0,MNH-0218S,21,25230,1436.0,0.0,681.0,347.0
0,MNH-0218S,21,26828,0.0,348.0,681.0,347.0
0,MNH-0218S,21,25645,681.0,348.0,607.0,348.0
0,MNH-0218S,21,26504,0.0,696.0,859.0,328.0
0,MNH-0218S,21,27607,859.0,696.0,858.0,328.0
0,MNH-0218S,21,25844,1717.0,696.0,681.0,327.5
0,MNH-0218S,21,4735,0.0,1024.0,397.0,195.5
0,MNH-0218S,21,7065,397.0,1024.0,397.0,195.5
0,MNH-0218S,22,27602,0.0,0.0,2181.0,328.0
0,MNH-0218S,22,27707,0.0,328.0,850.0,328.0
0,MNH-0218S,22,25932,850.0,328.0,849.0,328.0
0,MNH-0218S,22,26183,1699.0,328.0,411.0,328.0
0,MNH-0218S,22,26090,0.0,656.0,410.0,327.5
0,MNH-0218S,22,29414,410.0,656.0,410.0,328.0
0,MNH-0218S,22,27622,820.0,656.0,409.0,327.5
0,MNH-0218S,22,5129,1229.0,656.0,655.0,289.0
0,MNH-0218S,22,6873,1884.0,656.0,312.0,289.0
0,MNH-0218S,22,7065,0.0,984.0,397.0,195.5
0,MNH-0218S,22,5815,0.0,1179.5,853.0,38.0
0,MNH-0218S,23,5624,0.0,0.0,698.0,309.5
0,MNH-0218S,23,8595,698.0,0.0,698.0,309.5
0,MNH-0218S,23,7532,1396.0,0.0,661.0,308.5
0,MNH-0218S,23,5826,0.0,309.5,989.0,308.5
0,MNH-0218S,23,6654,989.0,309.5,989.0,308.5
0,MNH-0218S,23,5395,0.0,618.0,2320.0,477.0
0,MNH-0218S,23,7190,0.0,1095.0,591.0,48.0
0,MNH-0218S,23,4671,0.0,1143.0,374.0,48.0
0,MNH-0215S,0,5908,0.0,0.0,1948.0,1025.0
0,MNH-0215S,0,5751,0.0,1025.0,388.0,158.0
0,MNH-0215S,0,6216,388.0,1025.0,388.0,158.0
0,MNH-0215S,0,6335,776.0,1025.0,388.0,158.0
0,MNH-0215S,0,6629,1164.0,1025.0,388.0,158.0
0,MNH-0215S,0,6738,1552.0,1025.0,388.0,158.0
0,MNH-0215S,0,7319,1940.0,1025.0,388.0,158.0
0,MNH-0215S,1,5836,0.0,0.0,1858.5,941.0
0,MNH-0215S,1,4764,0.0,941.0,438.0,238.0
0,MNH-0215S,1,5733,438.0,941.0,438.0,238.0
0,MNH-0215S,1,5902,876.0,941.0,438.0,238.0
0,MNH-0215S,1,6071,1314.0,941.0,438.0,238.0
0,MNH-0215S,1,6332,1752.0,941.0,438.0,238.0
0,MNH-0215S,2,6236,0.0,0.0,1858.5,941.0
0,MNH-0215S,2,6721,0.0,941.0,438.0,238.0
0,MNH-0215S,2,6894,438.0,941.0,438.0,238.0
0,MNH-0215S,2,7535,876.0,941.0,438.0,238.0
0,MNH-0215S,3,5706,0.0,0.0,1948.0,928.0
0,MNH-0215S,3,7345,0.0,928.0,382.0,289.0
0,MNH-0215S,4,6147,0.0,0.0,1948.0,928.0
0,MNH-0215S,4,8251,0.0,928.0,388.0,158.0
0,MNH-0215S,4,8339,388.0,928.0,388.0,158.0
0,MNH-0215S,4,7992,0.0,1086.0,654.0,132.5
0,MNH-0215S,4,5396,654.0,1086.0,266.0,132.5
0,MNH-0215S,4,7009,920.0,1086.0,266.0,132.5
0,MNH-0215S,4,8571,1186.0,1086.0,266.0,132.5
0,MNH-0215S,5,25078,0.0,0.0,2181.0,902.0
0,MNH-0215S,5,5596,0.0,902.0,1150.0,301.5
0,MNH-0215S,5,6546,1150.0,902.0,1150.0,301.5
0,MNH-0215S,6,6274,0.0,0.0,2001.0,862.0
0,MNH-0215S,6,8428,0.0,862.0,1012.0,139.5
0,MNH-0215S,6,8251,0.0,1001.5,388.0,158.0
0,MNH-0215S,6,5838,0.0,1159.5,381.0,52.5
0,MNH-0215S,7,27159,0.0,0.0,859.0,845.0
0,MNH-0215S,7,25456,859.0,0.0,850.0,845.0
0,MNH-0215S,7,8428,0.0,845.0,1012.0,139.5
0,MNH-0215S,7,8339,0.0,984.5,388.0,158.0
0,MNH-0215S,8,7176,0.0,0.0,1609.5,845.0
0,MNH-0215S,8,7345,0.0,845.0,382.0,289.0
0,MNH-0215S,8,6958,0.0,1134.0,288.0,78.0
0,MNH-0215S,9,8035,0.0,0.0,2001.0,811.0
0,MNH-0215S,9,7066,0.0,811.0,2001.0,391.0
0,MNH-0215S,10,6509,0.0,0.0,1014.0,733.0
0,MNH-0215S,10,7872,1014.0,0.0,853.0,655.0
0,MNH-0215S,10,8423,0.0,733.0,1948.0,472.0
0,MNH-0215S,10,4733,1948.0,733.0,490.0,391.0
0,MNH-0215S,11,4860,0.0,0.0,1957.0,542.0
0,MNH-0215S,11,7024,0.0,542.0,845.0,534.0
0,MNH-0215S,11,8428,0.0,1076.0,1012.0,139.5
0,MNH-0215S,12,8494,0.0,0.0,1025.0,498.0
0,MNH-0215S,12,6454,1025.0,0.0,928.0,498.0
0,MNH-0215S,12,7072,0.0,498.0,928.0,498.0
0,MNH-0215S,12,6784,928.0,498.0,498.0,472.0
0,MNH-0215S,12,8408,1426.0,498.0,654.5,448.0
0,MNH-0215S,12,6264,0.0,996.0,512.0,212.5
0,MNH-0215S,12,7222,512.0,996.0,512.0,212.5
0,MNH-0215S,12,4718,1024.0,996.0,504.0,212.5
0,MNH-0215S,12,4983,1528.0,996.0,504.0,212.5
0,MNH-0215S,13,6427,0.0,0.0,862.0,489.5
0,MNH-0215S,13,6223,862.0,0.0,811.0,490.0
0,MNH-0215S,13,8633,1673.0,0.0,542.0,489.0
0,MNH-0215S,13,4682,0.0,490.0,2320.5,460.0
0,MNH-0215S,13,5002,0.0,950.0,389.0,267.0
0,MNH-0215S,13,7029,389.0,950.0,389.0,267.0
0,MNH-0215S,13,7844,778.0,950.0,389.0,267.0
0,MNH-0215S,14,6333,0.0,0.0,2320.5,451.0
0,MNH-0215S,14,7177,0.0,451.0,2320.5,451.0
0,MNH-0215S,14,5022,0.0,902.0,438.0,118.0
0,MNH-0215S,14,5618,438.0,902.0,438.0,118.0
0,MNH-0215S,14,5935,876.0,902.0,438.0,118.0
0,MNH-0215S,14,8591,1314.0,902.0,438.0,118.0
0,MNH-0215S,14,5776,0.0,1020.0,771.0,92.5
0,MNH-0215S,14,8064,771.0,1020.0,771.0,92.5
0,MNH-0215S,14,5838,1542.0,1020.0,381.0,52.5
0,MNH-0215S,14,6958,0.0,1112.5,288.0,78.0
0,MNH-0215S,14,8328,288.0,1112.5,288.0,78.0
0,MNH-0215S,15,4692,0.0,0.0,772.0,439.0
0,MNH-0215S,15,5393,772.0,0.0,772.0,439.0
0,MNH-0215S,15,6289,1544.0,0.0,513.0,439.0
0,MNH-0215S,15,6917,0.0,439.0,513.0,439.0
0,MNH-0215S,15,5090,513.0,439.0,505.0,439.0
0,MNH-0215S,15,5357,1018.0,439.0,505.0,439.0
0,MNH-0215S,15,25538,1523.0,439.0,845.0,411.0
0,MNH-0215S,15,6721,0.0,878.0,438.0,238.0
0,MNH-0215S,15,5776,0.0,1116.0,771.0,92.5
0,MNH-0215S,16,7984,0.0,0.0,1829.5,422.0
0,MNH-0215S,16,5121,1829.5,0.0,476.0,422.0
0,MNH-0215S,16,6646,0.0,422.0,655.0,389.0
0,MNH-0215S,16,26640,0.0,811.0,912.0,378.0
0,XXB-0215S,0,5543,0.0,0.0,916.0,522.0
0,XXB-0215S,0,5694,916.0,0.0,916.0,522.0
0,XXB-0215S,0,4684,0.0,522.0,813.0,489.0
0,XXB-0215S,0,6138,813.0,522.0,603.0,389.0
0,XXB-0215S,0,7940,1416.0,522.0,593.0,389.0
0,XXB-0215S,0,8560,2009.0,522.0,388.0,78.0
0,XXB-0215S,0,25379,0.0,1011.0,338.0,118.0
0,XXB-0215S,0,27470,338.0,1011.0,338.0,118.0
0,XXB-0215S,0,28215,676.0,1011.0,338.0,118.0
0,XXB-0215S,0,28358,1014.0,1011.0,338.0,118.0
0,XXB-0215S,0,26730,1352.0,1011.0,383.0,92.5
0,XXB-0215S,0,27803,1735.0,1011.0,383.0,92.5
0,XXB-0215S,0,5484,0.0,1129.0,488.0,78.0
0,XXB-0215S,0,6531,488.0,1129.0,488.0,78.0
0,XXB-0215S,0,6532,976.0,1129.0,388.0,78.0
0,XXB-0215S,0,6687,1364.0,1129.0,388.0,78.0
0,XXB-0215S,0,7755,1752.0,1129.0,388.0,78.0
0,XXB-0215S,1,26616,0.0,0.0,384.0,339.0
0,XXB-0215S,1,27923,384.0,0.0,384.0,339.0
0,XXB-0215S,1,6246,0.0,339.0,812.0,52.5
0,XXB-0215S,1,8237,812.0,339.0,602.0,52.5
0,XXB-0215S,1,7205,1414.0,339.0,592.0,52.5
0,XXB-0215S,1,5543,0.0,391.5,916.0,522.0
0,XXB-0215S,1,8560,0.0,913.5,388.0,78.0
0,XXB-0215S,1,25379,0.0,991.5,338.0,118.0
0,XXB-0215S,1,26730,0.0,1109.5,383.0,92.5
0,MNH-0218SD,0,5229,0.0,0.0,1937.5,578.0
0,MNH-0218SD,0,4847,0.0,578.0,941.0,577.0
0,MNH-0218SD,0,8125,941.0,578.0,941.0,577.0
0,MNH-0218SD,0,4902,0.0,1156.0,578.0,58.0
0,MNH-0218SD,0,7568,578.0,1156.0,578.0,58.0
0,MNH-0218SD,0,6935,1156.0,1156.0,558.0,58.0
0,MNH-0218SD,0,7135,1714.0,1156.0,558.0,58.0
0,MNH-0218SD,1,6820,0.0,0.0,1878.0,578.0
0,MNH-0218SD,1,7649,0.0,578.0,1877.5,578.0
0,MNH-0218SD,1,6845,0.0,1156.0,2178.0,58.0
0,MNH-0218SD,2,6133,0.0,0.0,941.0,558.0
0,MNH-0218SD,2,7014,941.0,0.0,941.0,558.0
0,MNH-0218SD,2,6551,1882.0,0.0,542.0,375.0
0,MNH-0218SD,2,5504,0.0,558.0,928.0,555.0
0,MNH-0218SD,2,6365,928.0,558.0,928.0,555.0
0,MNH-0218SD,2,5950,0.0,1116.0,941.0,88.0
0,MNH-0218SD,2,6393,941.0,1116.0,941.0,88.0
0,MNH-0218SD,3,7774,0.0,0.0,928.0,557.0
0,MNH-0218SD,3,8493,928.0,0.0,928.0,557.0
0,MNH-0218SD,3,5473,0.0,558.0,557.0,472.0
0,MNH-0218SD,3,8046,557.0,558.0,555.0,472.0
0,MNH-0218SD,3,8358,1112.0,558.0,853.0,447.0
0,MNH-0218SD,3,5053,0.0,1030.0,2158.0,58.0
0,MNH-0218SD,3,7433,0.0,1088.0,2158.0,58.0
0,MNH-0218SD,3,6520,0.0,1146.0,2018.0,58.0
0,MNH-0218SD,4,6084,0.0,0.0,940.0,411.0
0,MNH-0218SD,4,7576,940.0,0.0,940.0,411.0
0,MNH-0218SD,4,8122,1880.0,0.0,542.0,397.0
0,MNH-0218SD,4,26048,0.0,411.0,2278.0,348.0
0,MNH-0218SD,4,29247,0.0,759.0,2278.0,348.0
0,MNH-0218SD,4,7980,0.0,1107.0,2178.0,58.0
0,MNH-0218SD,4,4980,0.0,1165.0,941.0,53.0
0,MNH-0218SD,4,5748,941.0,1165.0,941.0,53.0
0,MNH-0218SD,5,27246,0.0,0.0,902.0,347.0
0,MNH-0218SD,5,28505,902.0,0.0,902.0,345.0
0,MNH-0218SD,5,4746,0.0,348.0,1998.0,58.0
0,MNH-0218SD,5,8293,0.0,406.0,984.0,58.0
0,MNH-0218SD,5,5123,984.0,406.0,964.0,58.0
0,MNH-0218SD,5,6820,0.0,464.0,1878.0,578.0
0,MNH-0218SD,5,6845,0.0,1042.0,2178.0,58.0
0,MNH-0218SD,5,5053,0.0,1100.0,2158.0,58.0
0,MNH-0218SD,5,7433,0.0,1158.0,2158.0,58.0
0,XXB-0218S,0,5126,0.0,0.0,949.0,555.0
0,XXB-0218S,0,6327,949.0,0.0,949.0,555.0
0,XXB-0218S,0,5797,1898.0,0.0,529.5,508.5
0,XXB-0218S,0,8519,0.0,555.0,2098.0,530.0
0,XXB-0218S,0,8190,0.0,1085.0,1778.0,38.0
0,XXB-0218S,0,7237,0.0,1123.0,973.0,38.0
0,XXB-0218S,0,6027,0.0,1161.0,1848.0,38.0
0,XXB-0218S,1,7055,0.0,0.0,1874.5,480.0
0,XXB-0218S,1,8476,0.0,480.0,1444.5,455.0
0,XXB-0218S,1,6149,0.0,935.0,726.0,192.5
0,XXB-0218S,1,4765,726.0,935.0,338.0,192.5
0,XXB-0218S,1,4912,1064.0,935.0,338.0,192.5
0,XXB-0218S,1,7191,1402.0,935.0,338.0,193.0
0,XXB-0218S,1,5746,1740.0,935.0,480.0,158.0
0,XXB-0218S,1,8190,0.0,1128.0,1778.0,38.0
0,XXB-0218S,1,7237,0.0,1166.0,973.0,38.0
0,XXB-0218S,2,6285,0.0,0.0,2034.0,445.0
0,XXB-0218S,2,7415,0.0,445.0,2034.0,445.0
0,XXB-0218S,2,7211,0.0,890.0,953.0,330.0
0,XXB-0218S,2,7511,953.0,890.0,953.0,330.0
0,XXB-0218S,2,6578,1906.0,890.0,522.0,329.0
0,XXB-0218S,3,7398,0.0,0.0,504.5,445.0
0,XXB-0218S,3,8063,504.5,0.0,504.5,445.0
0,XXB-0218S,3,5718,1009.0,0.0,577.0,154.5
0,XXB-0218S,3,7489,1586.0,0.0,462.0,154.5
0,XXB-0218S,3,8466,0.0,445.0,1624.5,436.5
0,XXB-0218S,3,5287,1624.5,445.0,567.0,436.5
0,XXB-0218S,3,7862,0.0,881.5,953.0,330.0
0,XXB-0218S,3,7885,953.0,881.5,953.0,330.0
0,XXB-0218S,3,6595,1906.0,881.5,522.0,329.0
0,XXB-0218S,4,6334,0.0,0.0,2034.0,415.0
0,XXB-0218S,4,6446,0.0,415.0,2034.0,415.0
0,XXB-0218S,4,7115,0.0,830.0,522.0,329.0
0,XXB-0218S,4,8263,522.0,830.0,522.0,329.0
0,XXB-0218S,4,27414,1044.0,830.0,473.0,181.5
0,XXB-0218S,4,28269,1517.0,830.0,473.0,181.5
0,XXB-0218S,4,6027,0.0,1160.0,1848.0,38.0
0,XXB-0218S,4,8088,1848.0,1160.0,529.0,38.0
0,XXB-0218S,5,8570,0.0,0.0,2034.0,415.0
0,XXB-0218S,5,7234,0.0,415.0,505.0,415.0
0,XXB-0218S,5,8002,505.0,415.0,505.0,415.0
0,XXB-0218S,5,8414,1010.0,415.0,505.0,415.0
0,XXB-0218S,5,6265,0.0,830.0,585.0,313.0
0,XXB-0218S,5,8320,585.0,830.0,585.0,313.0
0,XXB-0218S,5,5970,1170.0,830.0,584.0,313.0
0,XXB-0218S,5,6331,1754.0,830.0,584.0,313.0
0,XXB-0218S,5,5555,0.0,1143.0,1148.0,38.0
0,XXB-0218S,5,7964,1148.0,1143.0,1148.0,38.0
0,XXB-0218S,5,5546,0.0,1181.0,1988.0,38.0
0,JH-0218S,0,6279,0.0,0.0,2208.0,596.0
0,JH-0218S,0,4806,0.0,596.0,854.0,550.5
0,JH-0218S,0,7605,854.0,596.0,1298.0,450.5
0,JH-0218S,1,5789,0.0,0.0,1668.0,310.0
0,JH-0218S,1,6205,0.0,310.0,1668.0,310.0
0,JH-0218S,1,5428,0.0,620.0,309.0,262.0
0,JH-0218S,1,5292,309.0,620.0,290.0,261.0
0,JH-0218S,1,5508,599.0,620.0,290.0,261.0
0,JH-0218S,1,6388,889.0,620.0,290.0,261.0
0,JH-0218S,1,7782,1179.0,620.0,290.0,261.0
0,JH-0218S,1,8501,0.0,882.0,570.5,147.0
0,JH-0218S,1,7161,570.5,882.0,569.5,146.0
0,JH-0218S,1,6568,1140.0,882.0,450.5,128.0
0,JH-0218S,1,5700,0.0,1029.0,878.0,141.5
0,JH-0218S,1,7067,878.0,1029.0,659.0,141.5
0,JH-0218S,1,4878,1537.0,1029.0,658.0,141.5
0,QKQ-0215S,0,5951,0.0,0.0,797.0,389.0
0,QKQ-0215S,0,7308,797.0,0.0,797.0,389.0
0,QKQ-0215S,0,7662,1594.0,0.0,797.0,389.0
