原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
FMB-0215S,8,5112,0.0,0.0,2265.0,871.0
FMB-0215S,8,4753,0.0,871.0,871.0,327.0
FMB-0215S,8,4720,871.0,871.0,859.0,327.0
FMB-0215S,8,4477,1730.0,871.0,362.0,328.0
FMB-0215S,8,4821,2092.0,871.0,348.0,330.0
FMB-0215S,9,4567,0.0,0.0,2296.0,852.0
FMB-0215S,9,4404,0.0,852.0,754.0,363.0
FMB-0215S,9,4854,754.0,852.0,711.5,363.0
FMB-0215S,9,4905,1465.5,852.0,557.0,358.0
FMB-0215S,9,4804,2022.5,852.0,412.5,358.0
FMB-0215S,10,4671,0.0,0.0,1961.0,931.0
FMB-0215S,10,4926,0.0,931.0,681.0,278.0
FMB-0215S,10,4918,681.0,931.0,370.0,276.0
FMB-0215S,10,4911,1051.0,931.0,362.0,271.0
FMB-0215S,11,4610,0.0,0.0,2306.0,770.0
FMB-0215S,11,5130,0.0,771.0,1618.5,430.0
FMB-0215S,11,4395,1618.5,771.0,815.0,414.0
FMB-0215S,12,4632,0.0,0.0,2306.0,770.0
FMB-0215S,12,4771,0.0,771.0,1649.0,420.0
FMB-0215S,12,4811,1649.0,771.0,781.0,413.0
FMB-0215S,13,5132,0.0,0.0,2306.0,770.0
FMB-0215S,13,4739,0.0,771.0,1598.0,429.0
FMB-0215S,13,4858,1598.0,771.0,813.0,433.5
FMB-0215S,14,4901,0.0,0.0,2161.0,821.0
FMB-0215S,14,4570,0.0,822.0,880.0,378.0
FMB-0215S,14,4398,880.0,822.0,876.0,377.0
FMB-0215S,14,4441,1756.0,822.0,630.0,378.0
FMB-0215S,15,5055,0.0,0.0,2291.0,771.0
FMB-0215S,15,4910,0.0,771.0,588.0,430.0
FMB-0215S,15,5023,588.0,771.0,588.0,430.0
FMB-0215S,15,4663,1176.0,771.0,584.0,428.0
FMB-0215S,15,4653,1760.0,771.0,584.0,428.5
FMB-0215S,16,4779,0.0,0.0,1996.0,866.0
FMB-0215S,16,5009,0.0,866.0,2047.0,345.0
FMB-0215S,16,4565,2047.0,866.0,381.5,344.0
FMB-0215S,17,4482,0.0,0.0,1978.0,866.0
FMB-0215S,17,4424,0.0,866.0,1898.0,348.0
FMB-0215S,17,4656,1898.0,866.0,519.0,345.0
FMB-0215S,18,4666,0.0,0.0,2066.0,822.0
FMB-0215S,18,4960,0.0,822.0,2410.0,370.0
FMB-0215S,19,4749,0.0,0.0,1978.0,857.0
FMB-0215S,19,4468,0.0,857.0,2025.0,348.0
FMB-0215S,19,4469,2025.0,857.0,363.0,349.0
FMB-0215S,20,5136,0.0,0.0,2001.0,827.7
FMB-0215S,20,5027,0.0,827.7,932.5,379.0
FMB-0215S,20,4841,932.5,827.7,920.0,378.0
FMB-0215S,20,4523,1852.5,827.7,562.0,379.0
FMB-0215S,21,4557,0.0,0.0,1049.5,785.0
FMB-0215S,21,4843,1049.5,0.0,1049.5,785.0
FMB-0215S,21,4740,0.0,785.0,1649.0,420.0
FMB-0215S,21,4530,1649.0,785.0,790.0,411.0
FMB-0215S,22,5056,0.0,0.0,782.0,630.0
FMB-0215S,22,5060,782.0,0.0,782.0,630.0
FMB-0215S,22,4909,1564.0,0.0,758.0,627.0
FMB-0215S,22,4400,0.0,630.0,1553.0,580.0
FMB-0215S,22,4467,1553.0,630.0,861.0,577.0
FMB-0215S,23,4703,0.0,0.0,2123.0,682.0
FMB-0215S,23,4679,0.0,682.0,1460.0,508.0
FMB-0215S,23,4929,1460.0,682.0,970.0,510.0
FMB-0215S,24,4466,0.0,0.0,2388.0,596.0
FMB-0215S,24,4691,0.0,599.5,2403.0,580.0
FMB-0215S,24,5088,0.0,1181.5,1933.0,38.0
FMB-0215S,24,5091,1933.0,1181.5,507.0,38.0
FMB-0215S,25,5092,0.0,0.0,2403.0,580.0
FMB-0215S,25,4662,0.0,582.0,852.0,579.0
FMB-0215S,25,4866,852.0,582.0,821.0,579.0
FMB-0215S,25,4694,1673.0,582.0,698.0,582.0
FMB-0215S,25,4930,0.0,1164.0,688.0,52.5
FMB-0215S,25,4485,688.0,1164.0,625.0,52.5
FMB-0215S,25,4859,1313.0,1164.0,580.0,52.5
FMB-0215S,25,4451,1893.0,1164.0,426.5,52.5
FMB-0215S,26,4894,0.0,0.0,1783.0,560.0
FMB-0215S,26,4828,1783.0,0.0,645.0,558.0
FMB-0215S,26,4856,0.0,560.0,2328.0,578.0
FMB-0215S,26,4422,0.0,1142.0,488.0,78.0
FMB-0215S,26,4452,488.0,1142.0,488.0,78.0
FMB-0215S,26,4512,976.0,1142.0,488.0,78.0
FMB-0215S,26,4598,1464.0,1142.0,488.0,78.0
FMB-0215S,26,4650,1952.0,1142.0,488.0,78.0
FMB-0215S,27,4992,0.0,0.0,2051.0,659.0
FMB-0215S,27,4958,0.0,662.0,1847.0,550.0
FMB-0215S,27,4698,1847.0,662.0,576.0,550.0
FMB-0215S,28,4880,0.0,0.0,891.0,557.0
FMB-0215S,28,4906,891.0,0.0,857.0,555.0
FMB-0215S,28,4915,1748.0,0.0,662.0,559.0
FMB-0215S,28,4995,0.0,560.0,1623.0,568.0
FMB-0215S,28,4824,1623.0,560.0,742.0,566.0
FMB-0215S,28,4876,0.0,1128.0,1480.0,88.0
FMB-0215S,28,5026,1480.0,1128.0,798.0,88.0
FMB-0215S,29,4641,0.0,0.0,1071.0,615.0
FMB-0215S,29,4806,1071.0,0.0,1071.0,617.0
FMB-0215S,29,4706,0.0,617.0,2258.0,580.0
FMB-0215S,30,4538,0.0,0.0,1247.0,579.0
FMB-0215S,30,5134,1247.0,0.0,1004.0,579.0
FMB-0215S,30,4697,0.0,582.0,2285.0,568.0
FMB-0215S,30,4742,0.0,1150.0,2168.0,58.0
FMB-0215S,30,4499,2168.0,1150.0,270.0,58.0
FMB-0215S,31,4537,0.0,0.0,1462.0,891.0
FMB-0215S,31,4827,0.0,891.0,923.0,297.0
FMB-0215S,31,4419,923.0,891.0,861.0,300.0
FMB-0215S,31,4800,1784.0,891.0,642.0,299.0
FMB-0215S,32,4458,0.0,0.0,851.0,560.0
FMB-0215S,32,4924,851.0,0.0,821.0,560.0
FMB-0215S,32,4895,1672.0,0.0,645.0,558.0
FMB-0215S,32,4780,0.0,560.0,1247.0,579.0
FMB-0215S,32,4569,1247.0,560.0,946.0,575.0
FMB-0215S,32,5016,0.0,1142.0,488.0,78.0
FMB-0215S,32,4518,488.0,1142.0,438.0,78.0
FMB-0215S,32,4692,926.0,1142.0,438.0,78.0
FMB-0215S,32,4885,1364.0,1142.0,438.0,78.0
FMB-0215S,32,4600,1802.0,1142.0,388.0,78.0
FMB-0215S,32,4432,2190.0,1142.0,238.0,78.0
FMB-0215S,33,4660,0.0,0.0,1375.0,599.5
FMB-0215S,33,4812,1375.0,0.0,722.0,598.0
FMB-0215S,33,4789,0.0,599.5,2152.0,580.0
FMB-0215S,33,4912,0.0,1181.5,1823.0,38.0
FMB-0215S,33,4453,1823.0,1181.5,616.0,38.0
FMB-0215S,34,5029,0.0,0.0,2188.0,565.0
FMB-0215S,34,4563,0.0,568.0,1194.0,510.0
FMB-0215S,34,5102,1194.0,568.0,1194.0,510.0
FMB-0215S,34,4479,0.0,1079.5,1025.0,58.0
FMB-0215S,34,4576,1025.0,1079.5,1004.0,58.0
FMB-0215S,34,4869,2029.0,1079.5,397.0,58.0
FMB-0215S,34,4617,0.0,1137.5,1517.0,58.0
FMB-0215S,34,4430,1517.0,1137.5,908.0,58.0
FMB-0215S,35,4484,0.0,0.0,791.0,558.0
FMB-0215S,35,4396,791.0,0.0,770.0,558.0
FMB-0215S,35,4413,1561.0,0.0,608.0,560.0
FMB-0215S,35,4487,0.0,560.0,922.0,527.0
FMB-0215S,35,5086,922.0,560.0,722.0,527.0
FMB-0215S,35,4460,1644.0,560.0,598.0,528.0
FMB-0215S,35,4747,0.0,1091.0,661.0,124.5
FMB-0215S,35,4896,661.0,1091.0,603.0,124.5
FMB-0215S,35,4752,1264.0,1091.0,588.5,124.5
FMB-0215S,35,4621,1852.5,1091.0,536.0,114.0
FMB-0215S,36,4494,0.0,0.0,2432.0,485.0
FMB-0215S,36,4681,0.0,485.0,2432.0,485.0
FMB-0215S,36,4875,0.0,970.0,919.0,243.0
FMB-0215S,36,4893,919.0,970.0,717.0,242.5
FMB-0215S,36,4754,1636.0,970.0,802.0,216.5
FMB-0215S,37,4982,0.0,0.0,2301.0,507.0
FMB-0215S,37,5075,0.0,511.5,2098.0,560.0
FMB-0215S,37,4634,0.0,1071.5,654.0,144.5
FMB-0215S,37,4730,654.0,1071.5,397.0,145.0
FMB-0215S,37,4616,1051.0,1071.5,513.5,92.5
FMB-0215S,37,5030,1564.5,1071.5,464.0,92.5
FMB-0215S,37,4953,2028.5,1071.5,384.0,92.5
FMB-0215S,38,4967,0.0,0.0,2001.0,579.0
FMB-0215S,38,4902,0.0,582.0,2398.0,480.0
FMB-0215S,38,4501,0.0,1064.5,756.0,155.0
FMB-0215S,38,4394,756.0,1064.5,508.0,155.0
FMB-0215S,38,4976,1264.0,1064.5,701.5,134.0
FMB-0215S,39,5074,0.0,0.0,871.0,548.0
FMB-0215S,39,4602,871.0,0.0,648.0,548.0
FMB-0215S,39,4738,1519.0,0.0,576.0,550.0
FMB-0215S,39,4765,0.0,550.0,2148.0,530.0
FMB-0215S,39,4988,0.0,1081.0,892.0,58.0
FMB-0215S,39,4887,892.0,1081.0,888.0,58.0
FMB-0215S,39,5033,1780.0,1081.0,449.5,58.0
FMB-0215S,39,4596,2229.5,1081.0,202.0,58.0
FMB-0215S,39,5103,0.0,1139.0,2058.0,58.0
FMB-0215S,39,4719,2058.0,1139.0,373.0,58.0
FMB-0215S,40,5019,0.0,0.0,877.0,519.0
FMB-0215S,40,4762,877.0,0.0,656.0,520.0
FMB-0215S,40,4855,1533.0,0.0,656.0,520.0
FMB-0215S,40,5051,0.0,520.0,791.0,538.0
FMB-0215S,40,5047,791.0,520.0,662.0,540.0
FMB-0215S,40,4599,1453.0,520.0,647.0,538.0
FMB-0215S,40,4888,0.0,1060.0,967.0,58.0
FMB-0215S,40,4639,967.0,1060.0,951.0,58.0
FMB-0215S,40,4971,1918.0,1060.0,507.0,58.0
FMB-0215S,40,4712,0.0,1118.0,866.0,58.0
FMB-0215S,40,4778,866.0,1118.0,866.0,58.0
FMB-0215S,40,4473,1732.0,1118.0,691.0,58.0
FMB-0215S,40,4623,0.0,1176.0,2238.0,38.0
FMB-0215S,40,4913,2238.0,1176.0,198.0,38.0
FMB-0215S,41,5105,0.0,0.0,2098.0,530.0
FMB-0215S,41,4595,0.0,531.0,2094.0,530.0
FMB-0215S,41,4488,0.0,1062.0,488.0,158.0
FMB-0215S,41,4642,488.0,1062.0,488.0,158.0
FMB-0215S,41,4979,976.0,1062.0,488.0,158.0
FMB-0215S,41,4987,1464.0,1062.0,438.0,158.0
FMB-0215S,42,4813,0.0,0.0,946.0,575.0
FMB-0215S,42,4940,946.0,0.0,946.0,577.0
FMB-0215S,42,5022,0.0,582.0,2398.0,458.0
FMB-0215S,42,4669,0.0,1041.0,639.0,172.5
FMB-0215S,42,4575,639.0,1041.0,545.0,174.5
FMB-0215S,42,5045,1184.0,1041.0,528.0,173.0
FMB-0215S,42,5117,1712.0,1041.0,445.0,174.0
FMB-0215S,42,4500,2157.0,1041.0,278.0,175.0
FMB-0215S,43,4999,0.0,0.0,2221.0,494.5
FMB-0215S,43,4951,0.0,494.5,866.0,448.0
FMB-0215S,43,4761,866.0,494.5,864.0,449.0
FMB-0215S,43,4607,1730.0,494.5,710.0,439.0
FMB-0215S,43,4559,0.0,944.0,631.0,267.5
FMB-0215S,43,4521,631.0,944.0,621.5,267.5
FMB-0215S,43,4638,1252.5,944.0,483.0,267.5
FMB-0215S,43,4990,1735.5,944.0,595.0,194.0
FMB-0215S,44,4731,0.0,0.0,998.0,448.0
FMB-0215S,44,5114,998.0,0.0,931.0,440.0
FMB-0215S,44,4628,1929.0,0.0,502.0,447.0
FMB-0215S,44,4922,0.0,449.5,882.0,448.0
FMB-0215S,44,4397,882.0,449.5,878.0,448.5
FMB-0215S,44,5123,1760.0,449.5,664.5,442.0
FMB-0215S,44,4998,0.0,899.0,2393.0,310.0
FMB-0215S,45,4648,0.0,0.0,1598.0,448.0
FMB-0215S,45,4685,1598.0,0.0,821.0,448.0
FMB-0215S,45,4459,0.0,449.5,1003.0,560.0
FMB-0215S,45,4676,1003.0,449.5,930.0,558.0
FMB-0215S,45,4619,0.0,1009.5,893.0,176.0
FMB-0215S,45,4542,893.0,1009.5,670.0,175.5
FMB-0215S,45,4774,1563.0,1009.5,653.0,172.5
FMB-0215S,46,4861,0.0,0.0,2234.0,482.5
FMB-0215S,46,5061,0.0,482.5,2234.0,482.5
FMB-0215S,46,4833,0.0,965.0,844.0,253.0
FMB-0215S,46,4733,844.0,965.0,328.0,253.0
FMB-0215S,47,4857,0.0,0.0,2394.5,440.0
FMB-0215S,47,5021,0.0,449.5,1547.5,454.0
FMB-0215S,47,4470,1547.5,449.5,815.0,452.0
FMB-0215S,47,4917,0.0,904.5,1987.0,307.0
FMB-0215S,47,4865,1987.0,904.5,420.0,308.0
FMB-0215S,48,4678,0.0,0.0,2088.0,511.5
FMB-0215S,48,4603,0.0,511.5,843.5,445.0
FMB-0215S,48,4961,843.5,511.5,522.0,446.0
FMB-0215S,48,4914,1365.5,511.5,502.0,447.0
FMB-0215S,48,5062,1867.5,511.5,502.0,447.0
FMB-0215S,48,4520,0.0,961.0,465.0,238.0
FMB-0215S,48,5007,465.0,961.0,438.0,238.0
FMB-0215S,48,5109,903.0,961.0,324.5,239.0
FMB-0215S,48,5094,1227.5,961.0,651.0,209.5
FMB-0215S,48,4505,1878.5,961.0,519.0,196.0
FMB-0215S,49,5003,0.0,0.0,1823.0,578.0
FMB-0215S,49,5098,0.0,582.0,969.0,546.0
FMB-0215S,49,4674,969.0,582.0,950.0,546.0
FMB-0215S,49,4631,1919.0,582.0,442.0,439.0
FMB-0215S,49,4558,0.0,1132.0,1784.0,88.0
FMB-0215S,49,4626,1784.0,1132.0,631.0,88.0
FMB-0215S,50,5108,0.0,0.0,502.0,447.0
FMB-0215S,50,4744,502.0,0.0,462.0,443.0
FMB-0215S,50,5046,964.0,0.0,462.0,447.0
FMB-0215S,50,5063,1426.0,0.0,462.0,447.0
FMB-0215S,50,4649,1888.0,0.0,445.0,444.0
FMB-0215S,50,4769,0.0,449.5,897.0,449.5
FMB-0215S,50,4892,897.0,449.5,897.0,449.5
FMB-0215S,50,5100,1794.0,449.5,528.0,441.0
FMB-0215S,50,4483,0.0,899.0,802.0,308.0
FMB-0215S,50,4448,802.0,899.0,801.0,308.0
FMB-0215S,50,4571,1603.0,899.0,776.0,310.0
FMB-0215S,51,4528,0.0,0.0,951.0,565.0
FMB-0215S,51,4898,951.0,0.0,871.0,567.0
FMB-0215S,51,4871,1822.0,0.0,584.5,488.0
FMB-0215S,51,4659,0.0,568.0,2298.0,445.0
FMB-0215S,51,4846,0.0,1017.5,1932.0,200.5
FMB-0215S,51,4925,1932.0,1017.5,308.0,201.0
FMB-0215S,52,5002,0.0,0.0,1186.0,871.0
FMB-0215S,52,5037,0.0,871.0,832.0,329.0
FMB-0215S,52,4407,832.0,871.0,802.0,327.0
FMB-0215S,52,4732,1634.0,871.0,802.0,327.0
FMB-0215S,53,4883,0.0,0.0,2298.0,445.0
FMB-0215S,53,4897,0.0,449.5,2298.0,445.0
FMB-0215S,53,4808,0.0,899.0,2360.0,307.0
FMB-0215S,54,4891,0.0,0.0,1878.0,547.5
FMB-0215S,54,4763,0.0,550.0,2264.0,455.0
FMB-0215S,54,4741,0.0,1005.0,913.0,162.0
FMB-0215S,54,4615,913.0,1005.0,327.0,162.0
FMB-0215S,54,4849,1240.0,1005.0,276.0,162.0
FMB-0215S,54,4974,1516.0,1005.0,869.0,128.0
FMB-0215S,54,4535,0.0,1167.0,1198.0,53.0
FMB-0215S,54,4412,1198.0,1167.0,711.5,52.5
FMB-0215S,54,4724,1909.5,1167.0,509.0,52.5
FMB-0215S,55,5128,0.0,0.0,1377.5,422.0
FMB-0215S,55,4429,1377.5,0.0,965.5,433.0
FMB-0215S,55,4848,0.0,434.5,1748.0,422.0
FMB-0215S,55,4643,1748.0,434.5,589.5,425.0
FMB-0215S,55,5085,0.0,869.0,2398.0,330.0
FMB-0215S,56,5067,0.0,0.0,1428.5,707.0
FMB-0215S,56,4817,1428.5,0.0,900.0,662.0
FMB-0215S,56,5052,0.0,707.0,2313.0,434.5
FMB-0215S,56,4729,0.0,1141.5,388.0,78.0
FMB-0215S,56,4770,388.0,1141.5,388.0,78.0
FMB-0215S,56,4442,776.0,1141.5,348.0,78.0
FMB-0215S,56,4750,1124.0,1141.5,338.0,78.0
FMB-0215S,56,4878,1462.0,1141.5,288.0,78.0
FMB-0215S,56,5006,1750.0,1141.5,288.0,78.0
FMB-0215S,56,5076,2038.0,1141.5,288.0,78.0
FMB-0215S,57,4853,0.0,0.0,1515.5,422.0
FMB-0215S,57,4524,1515.5,0.0,780.5,415.5
FMB-0215S,57,4443,0.0,434.5,2286.0,422.0
FMB-0215S,57,4784,0.0,869.0,2363.0,328.0
FMB-0215S,58,5113,0.0,0.0,586.0,468.0
FMB-0215S,58,4590,586.0,0.0,510.0,472.0
FMB-0215S,58,4829,1096.0,0.0,499.5,472.0
FMB-0215S,58,4927,1595.5,0.0,494.5,472.5
FMB-0215S,58,4969,0.0,472.5,2039.0,482.0
FMB-0215S,58,4734,0.0,955.0,1333.0,263.0
FMB-0215S,58,4942,1333.0,955.0,292.0,262.0
FMB-0215S,58,4832,1625.0,955.0,320.0,178.0
FMB-0215S,58,4399,1945.0,955.0,299.0,178.0
FMB-0215S,59,5048,0.0,0.0,931.0,537.0
FMB-0215S,59,4583,931.0,0.0,890.0,536.0
FMB-0215S,59,4723,1821.0,0.0,608.0,520.0
FMB-0215S,59,4994,0.0,540.0,1478.0,398.0
FMB-0215S,59,5120,1478.0,540.0,959.0,395.0
FMB-0215S,59,4837,0.0,939.3,1333.0,263.0
FMB-0215S,60,4799,0.0,0.0,1368.0,718.0
FMB-0215S,60,5025,1368.0,0.0,871.0,667.0
FMB-0215S,60,4609,0.0,718.0,1518.0,398.0
FMB-0215S,60,4801,1518.0,718.0,921.0,397.0
FMB-0215S,60,4517,0.0,1117.3,1784.0,93.0
FMB-0215S,60,5126,1784.0,1117.3,589.0,92.5
FMB-0215S,61,4933,0.0,0.0,2051.0,472.0
FMB-0215S,61,4757,0.0,472.5,579.0,422.0
FMB-0215S,61,4549,579.0,472.5,550.5,422.0
FMB-0215S,61,4796,1129.5,472.5,549.5,423.3
FMB-0215S,61,4886,1679.0,472.5,548.5,430.0
FMB-0215S,61,4464,0.0,907.0,870.0,308.0
FMB-0215S,61,4562,870.0,907.0,870.0,308.0
FMB-0215S,61,4403,1740.0,907.0,692.0,309.0
FMB-0215S,62,4714,0.0,0.0,1847.0,394.0
FMB-0215S,62,4860,1847.0,0.0,560.0,399.3
FMB-0215S,62,5015,0.0,399.3,2034.0,472.5
FMB-0215S,62,4592,0.0,871.8,847.0,340.0
FMB-0215S,62,5065,847.0,871.8,847.0,340.0
FMB-0215S,62,4952,1694.0,871.8,712.5,339.0
FMB-0215S,63,4526,0.0,0.0,2398.0,398.0
FMB-0215S,63,4385,0.0,399.3,981.0,398.0
FMB-0215S,63,4882,981.0,399.3,942.0,395.0
FMB-0215S,63,4444,1923.0,399.3,472.0,394.0
FMB-0215S,63,4831,0.0,798.6,982.5,405.0
FMB-0215S,63,4587,982.5,798.6,816.0,407.0
FMB-0215S,63,4513,1798.5,798.6,523.0,408.0
FMB-0215S,64,5080,0.0,0.0,983.0,963.0
FMB-0215S,64,4539,983.0,0.0,988.0,954.5
FMB-0215S,64,5089,0.0,970.0,834.0,249.0
FMB-0215S,64,5083,834.0,970.0,380.0,248.0
FMB-0215S,65,4736,0.0,0.0,2194.0,419.0
FMB-0215S,65,5093,0.0,434.5,2194.0,419.0
FMB-0215S,65,5071,0.0,869.0,1312.0,327.0
FMB-0215S,65,4680,1312.0,869.0,1021.5,327.0
FMB-0215S,66,4509,0.0,0.0,942.0,395.5
FMB-0215S,66,4525,942.0,0.0,709.0,395.0
FMB-0215S,66,4687,1651.0,0.0,709.0,395.0
FMB-0215S,66,4921,0.0,399.3,746.0,434.0
FMB-0215S,66,4421,746.0,399.3,715.0,429.0
FMB-0215S,66,5125,1461.0,399.3,700.0,415.0
FMB-0215S,66,4640,0.0,833.8,495.0,377.0
FMB-0215S,66,5014,495.0,833.8,495.0,377.0
FMB-0215S,66,5043,990.0,833.8,495.0,377.0
FMB-0215S,66,4384,1485.0,833.8,479.5,379.0
FMB-0215S,66,4414,1964.5,833.8,462.0,379.0
FMB-0215S,67,5131,0.0,0.0,2338.0,398.0
FMB-0215S,67,4532,0.0,399.3,2099.0,425.0
FMB-0215S,67,4586,0.0,833.8,1198.0,380.0
FMB-0215S,67,4809,1198.0,833.8,1198.0,380.0
FMB-0215S,68,4533,0.0,0.0,548.0,424.5
FMB-0215S,68,4608,548.0,0.0,548.0,424.5
FMB-0215S,68,4688,1096.0,0.0,536.0,418.0
FMB-0215S,68,4418,1632.0,0.0,445.0,432.0
FMB-0215S,68,5110,0.0,434.5,1294.0,420.0
FMB-0215S,68,4579,1294.0,434.5,771.0,427.0
FMB-0215S,68,4696,0.0,869.0,1163.0,327.0
FMB-0215S,68,5096,1163.0,869.0,1163.0,327.0
FMB-0215S,69,4903,0.0,0.0,2051.0,422.0
FMB-0215S,69,4684,0.0,434.5,2020.0,417.0
FMB-0215S,69,5011,0.0,869.0,964.0,330.0
FMB-0215S,69,4504,964.0,869.0,891.0,330.0
FMB-0215S,69,4803,1855.0,869.0,422.0,328.0
FMB-0215S,70,4457,0.0,0.0,2194.0,394.0
FMB-0215S,70,4585,0.0,399.3,2001.0,425.0
FMB-0215S,70,4463,0.0,833.8,872.5,378.0
FMB-0215S,70,4815,872.5,833.8,865.0,379.0
FMB-0215S,70,4711,1737.5,833.8,543.0,377.0
FMB-0215S,71,4948,0.0,0.0,762.0,379.0
FMB-0215S,71,4838,762.0,0.0,518.0,380.0
FMB-0215S,71,5111,1280.0,0.0,497.0,380.0
FMB-0215S,71,4427,1777.0,0.0,495.0,377.0
FMB-0215S,71,5087,0.0,380.0,902.0,364.0
FMB-0215S,71,4908,902.0,380.0,890.0,362.0
FMB-0215S,71,4554,1792.0,380.0,559.0,360.0
FMB-0215S,71,4718,0.0,746.0,929.0,462.0
FMB-0215S,71,4890,929.0,746.0,929.0,462.0
FMB-0215S,71,4647,1858.0,746.0,554.0,455.0
FMB-0215S,72,4584,0.0,0.0,1277.0,379.0
FMB-0215S,72,4449,1277.0,0.0,978.0,380.0
FMB-0215S,72,5049,0.0,380.0,528.5,365.0
FMB-0215S,72,4773,528.5,380.0,488.0,362.0
FMB-0215S,72,4475,1016.5,380.0,471.0,361.0
FMB-0215S,72,4760,1487.5,380.0,431.2,358.0
FMB-0215S,72,4390,1918.7,380.0,422.0,359.0
FMB-0215S,72,5064,0.0,746.0,788.0,359.0
FMB-0215S,72,4540,788.0,746.0,772.0,358.0
FMB-0215S,72,4601,1560.0,746.0,772.0,358.0
FMB-0215S,72,4978,0.0,1112.0,998.0,93.0
FMB-0215S,72,4791,998.0,1112.0,571.0,92.5
FMB-0215S,72,5119,1569.0,1112.0,532.0,92.5
FMB-0215S,72,4636,2101.0,1112.0,238.0,78.0
FMB-0215S,73,4826,0.0,0.0,1712.0,377.0
FMB-0215S,73,4645,1712.0,0.0,518.0,380.0
FMB-0215S,73,4701,0.0,380.0,1172.0,722.0
FMB-0215S,73,4611,1172.0,380.0,545.0,371.5
FMB-0215S,73,4438,1717.0,380.0,408.0,373.0
FMB-0215S,73,4476,0.0,1102.0,488.0,118.0
FMB-0215S,73,4644,488.0,1102.0,488.0,118.0
FMB-0215S,73,4743,976.0,1102.0,488.0,118.0
FMB-0215S,73,4834,1464.0,1102.0,488.0,118.0
FMB-0215S,73,4654,1952.0,1102.0,388.0,118.0
FMB-0215S,74,4454,0.0,0.0,702.0,598.0
FMB-0215S,74,4625,702.0,0.0,702.0,598.0
FMB-0215S,74,4920,1404.0,0.0,877.0,589.5
FMB-0215S,74,4618,0.0,599.5,772.0,358.0
FMB-0215S,74,4593,772.0,599.5,762.0,359.5
FMB-0215S,74,4746,1534.0,599.5,761.0,359.5
FMB-0215S,74,4899,0.0,965.5,1440.0,251.5
FMB-0215S,74,4932,1440.0,965.5,428.0,235.0
FMB-0215S,75,5020,0.0,0.0,479.5,379.0
FMB-0215S,75,4934,479.5,0.0,462.0,379.0
FMB-0215S,75,4578,941.5,0.0,421.0,378.0
FMB-0215S,75,4594,1362.5,0.0,421.0,378.0
FMB-0215S,75,4810,1783.5,0.0,395.0,377.0
FMB-0215S,75,4677,0.0,380.0,1422.0,347.0
FMB-0215S,75,5090,1422.0,380.0,898.0,348.0
FMB-0215S,75,4548,0.0,732.0,557.0,366.0
FMB-0215S,75,4840,557.0,732.0,556.0,358.0
FMB-0215S,75,4822,1113.0,732.0,551.5,358.0
FMB-0215S,75,5107,1664.5,732.0,547.0,362.0
FMB-0215S,75,4492,0.0,1098.0,288.0,118.0
FMB-0215S,75,4566,288.0,1098.0,288.0,118.0
FMB-0215S,75,4606,576.0,1098.0,288.0,118.0
FMB-0215S,75,4710,864.0,1098.0,288.0,118.0
