原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
mixed,14,35786,575.5,909.5,277.5,306.0
mixed,14,35898,853.0,909.5,38.0,307.0
mixed,14,36149,891.0,909.5,297.0,299.5
mixed,14,35845,1188.0,909.5,1242.0,275.0
mixed,15,36233,0.0,0.0,718.0,890.0
mixed,15,36104,718.0,0.0,575.0,894.0
mixed,15,35720,1293.0,0.0,556.0,894.0
mixed,15,35725,1849.0,0.0,498.0,898.0
mixed,15,35622,2347.0,0.0,58.0,888.0
mixed,15,35666,0.0,898.0,1610.0,318.0
mixed,15,36218,1610.0,898.0,288.0,318.0
mixed,15,35787,1898.0,898.0,88.0,318.0
mixed,15,35922,1986.0,898.0,132.5,303.0
mixed,15,35668,2118.5,898.0,92.5,303.0
mixed,15,35569,2211.0,898.0,58.0,302.0
mixed,16,35887,0.0,0.0,472.0,894.5
mixed,16,35974,472.0,0.0,427.0,890.0
mixed,16,35775,899.0,0.0,389.5,889.0
mixed,16,35846,1288.5,0.0,58.0,894.0
mixed,16,35561,1346.5,0.0,38.0,890.0
mixed,16,35773,1384.5,0.0,235.0,880.0
mixed,16,36220,1619.5,0.0,235.0,860.0
mixed,16,35679,1854.5,0.0,300.0,648.0
mixed,16,36074,0.0,898.0,1610.0,318.0
mixed,16,35844,1610.0,898.0,298.0,311.0
mixed,16,36085,1908.0,898.0,297.0,312.0
mixed,17,36280,0.0,0.0,798.0,871.0
mixed,17,35901,798.0,0.0,560.0,875.0
mixed,17,36102,1358.0,0.0,559.0,873.0
mixed,17,35894,1917.0,0.0,518.0,876.0
mixed,17,35790,0.0,882.0,1258.0,338.0
mixed,17,35918,1258.0,882.0,298.0,338.0
mixed,17,35753,1556.0,882.0,198.0,338.0
mixed,17,35803,1754.0,882.0,158.0,338.0
mixed,17,35955,1912.0,882.0,158.0,338.0
mixed,17,35995,2070.0,882.0,158.0,338.0
mixed,17,36240,2228.0,882.0,158.0,338.0
mixed,18,36156,0.0,0.0,549.0,871.0
mixed,18,35896,549.0,0.0,530.0,870.0
mixed,18,36179,1079.0,0.0,504.5,871.0
mixed,18,35713,1583.5,0.0,327.0,882.0
mixed,18,36182,1910.5,0.0,268.0,868.0
mixed,18,36306,2178.5,0.0,254.0,881.0
mixed,18,35564,0.0,882.0,118.0,338.0
mixed,18,36257,118.0,882.0,118.0,338.0
mixed,18,35658,236.0,882.0,78.0,338.0
mixed,18,35723,314.0,882.0,78.0,338.0
mixed,18,35774,392.0,882.0,78.0,338.0
mixed,18,36114,470.0,882.0,78.0,338.0
mixed,18,36232,548.0,882.0,1381.0,327.0
mixed,19,35560,0.0,0.0,1441.5,881.0
mixed,19,36284,1441.5,0.0,811.0,881.0
mixed,19,35676,2252.5,0.0,58.0,871.0
mixed,19,35690,2310.5,0.0,58.0,882.0
mixed,19,36031,0.0,882.0,306.5,331.0
mixed,19,36247,306.5,882.0,1398.0,328.0
mixed,20,35624,0.0,0.0,556.0,872.0
mixed,20,35650,556.0,0.0,556.0,872.0
mixed,20,35905,1112.0,0.0,556.0,882.0
mixed,20,35665,1668.0,0.0,553.0,869.0
mixed,20,36243,0.0,882.0,1662.0,329.0
mixed,20,36258,1662.0,882.0,322.0,329.0
mixed,20,35629,1984.0,882.0,233.0,328.0
mixed,20,35729,2217.0,882.0,92.5,326.5
mixed,21,35780,0.0,0.0,540.0,858.0
mixed,21,35972,540.0,0.0,520.0,858.0
mixed,21,35727,1060.0,0.0,393.0,857.0
mixed,21,36135,1453.0,0.0,361.0,858.0
mixed,21,35571,1814.0,0.0,235.0,860.0
mixed,21,35872,2049.0,0.0,235.0,860.0
mixed,21,36238,2284.0,0.0,83.0,858.0
mixed,21,35610,2367.0,0.0,58.0,860.0
mixed,21,35692,0.0,862.0,2140.5,357.0
mixed,21,35886,2140.5,862.0,158.0,353.0
mixed,21,36088,2298.5,862.0,58.0,355.0
mixed,21,36295,2356.5,862.0,58.0,355.0
mixed,22,36038,0.0,0.0,579.0,858.0
mixed,22,35899,579.0,0.0,579.0,862.0
mixed,22,35710,1158.0,0.0,548.0,858.0
mixed,22,35836,1706.0,0.0,548.0,858.0
mixed,22,36194,0.0,862.0,2385.0,358.0
mixed,23,35825,0.0,0.0,1911.0,846.0
mixed,23,35614,1911.0,0.0,429.5,845.0
mixed,23,36118,2340.5,0.0,58.0,842.0
mixed,23,35687,0.0,851.0,1576.0,362.0
mixed,23,36127,1576.0,851.0,330.5,361.0
mixed,23,35935,1906.5,851.0,282.5,361.4
mixed,23,36153,2189.0,851.0,210.5,361.0
mixed,24,35992,0.0,0.0,1703.0,842.0
mixed,24,35635,1703.0,0.0,577.0,851.0
mixed,24,36095,2280.0,0.0,58.0,851.0
mixed,24,36171,2338.0,0.0,55.0,847.0
mixed,24,35882,0.0,851.0,339.0,354.0
mixed,24,35570,339.0,851.0,324.0,358.0
mixed,24,36009,663.0,851.0,153.0,356.0
mixed,24,35585,816.0,851.0,1223.0,327.0
mixed,25,36256,0.0,0.0,557.0,845.0
mixed,25,36035,557.0,0.0,556.0,850.0
mixed,25,35746,1113.0,0.0,408.0,841.0
mixed,25,35913,1521.0,0.0,353.0,844.5
mixed,25,36264,1874.0,0.0,218.0,797.0
mixed,25,36139,2092.0,0.0,118.0,798.0
mixed,25,36105,0.0,851.0,1381.0,327.0
mixed,25,35794,0.0,1180.0,2398.0,38.0
mixed,26,36209,0.0,0.0,1961.0,832.0
mixed,26,35823,1961.0,0.0,238.0,829.0
mixed,26,35684,2199.0,0.0,238.0,831.0
mixed,26,36007,0.0,835.0,329.0,382.0
mixed,26,36269,329.0,835.0,329.0,382.0
mixed,26,35870,658.0,835.0,323.0,377.0
mixed,26,35924,981.0,835.0,323.0,377.0
mixed,26,35830,1304.0,835.0,310.0,381.0
mixed,26,35878,1614.0,835.0,310.0,381.0
mixed,26,36006,1924.0,835.0,310.0,381.0
mixed,26,35771,2234.0,835.0,178.0,378.0
mixed,27,35908,0.0,0.0,804.0,830.0
mixed,27,36109,804.0,0.0,536.0,830.0
mixed,27,36270,1340.0,0.0,525.0,835.0
mixed,27,36251,1865.0,0.0,58.0,830.0
mixed,27,36287,1923.0,0.0,58.0,832.0
mixed,27,35857,1981.0,0.0,438.0,805.0
mixed,27,35948,0.0,835.0,2276.0,382.0
mixed,27,35575,2276.0,835.0,58.0,381.0
mixed,27,35982,2334.0,835.0,58.0,381.0
mixed,27,35841,2392.0,835.0,48.0,364.0
mixed,28,36130,0.0,0.0,558.0,820.0
mixed,28,35835,558.0,0.0,556.0,820.0
mixed,28,35613,1114.0,0.0,430.0,821.0
mixed,28,35884,1544.0,0.0,309.5,820.0
mixed,28,35616,1853.5,0.0,257.0,822.0
mixed,28,35667,2110.5,0.0,257.0,822.0
mixed,28,35607,2367.5,0.0,58.0,821.0
mixed,28,35880,0.0,822.0,1998.0,398.0
mixed,28,36205,1998.0,822.0,388.0,398.0
mixed,28,35852,2386.0,822.0,52.5,396.5
mixed,29,35554,0.0,0.0,579.0,821.0
mixed,29,35714,579.0,0.0,577.0,821.0
mixed,29,36253,1156.0,0.0,577.0,821.0
mixed,29,35555,1733.0,0.0,560.0,821.0
mixed,29,35672,2293.0,0.0,58.0,821.0
mixed,29,36236,2351.0,0.0,58.0,821.0
mixed,29,35737,0.0,822.0,2369.0,392.0
mixed,29,35577,2369.0,822.0,58.0,398.0
mixed,30,35989,0.0,0.0,2285.0,821.0
mixed,30,36262,2285.0,0.0,58.0,821.0
mixed,30,36310,2343.0,0.0,58.0,821.0
mixed,30,36202,0.0,822.0,1963.5,395.0
mixed,30,35653,1963.5,822.0,368.3,394.0
mixed,31,36027,0.0,0.0,2285.0,821.0
mixed,31,36309,0.0,822.0,1963.5,395.0
mixed,31,35980,1963.5,822.0,368.3,394.0
mixed,32,35626,0.0,0.0,489.5,811.0
mixed,32,36101,489.5,0.0,480.0,811.0
mixed,32,36124,969.5,0.0,480.0,811.0
mixed,32,36158,1449.5,0.0,457.0,806.0
mixed,32,35620,1906.5,0.0,439.0,804.0
mixed,32,36073,2345.5,0.0,58.0,811.0
mixed,32,35861,0.0,815.0,368.0,398.0
mixed,32,36227,368.0,815.0,355.0,391.0
mixed,32,35892,723.0,815.0,308.0,397.0
mixed,32,36047,1031.0,815.0,261.0,397.0
mixed,32,35755,1292.0,815.0,156.0,393.0
mixed,32,36294,1448.0,815.0,354.0,372.0
mixed,32,35914,1802.0,815.0,302.0,372.0
mixed,32,35747,2104.0,815.0,244.5,372.0
mixed,33,35641,0.0,0.0,699.0,811.0
mixed,33,36246,699.0,0.0,699.0,811.0
mixed,33,35592,1398.0,0.0,610.0,811.0
mixed,33,36304,2008.0,0.0,257.0,804.0
mixed,33,36052,2265.0,0.0,132.5,803.0
mixed,33,35923,0.0,815.0,1494.0,387.0
mixed,33,36242,1494.0,815.0,340.0,389.0
mixed,33,35567,1834.0,815.0,304.0,389.0
mixed,33,35669,2138.0,815.0,118.0,388.0
mixed,33,35772,2256.0,815.0,78.0,388.0
mixed,33,35800,2334.0,815.0,78.0,388.0
mixed,34,36181,0.0,0.0,577.0,805.0
mixed,34,35837,577.0,0.0,577.0,811.0
mixed,34,35931,1154.0,0.0,577.0,811.0
mixed,34,36030,1731.0,0.0,577.0,811.0
mixed,34,36167,2308.0,0.0,58.0,811.0
mixed,34,35933,0.0,815.0,2371.5,387.0
mixed,35,36157,0.0,0.0,577.0,811.0
mixed,35,35694,577.0,0.0,558.0,810.0
mixed,35,35783,1135.0,0.0,539.0,815.0
mixed,35,35578,1674.0,0.0,537.0,811.0
mixed,35,36152,0.0,815.0,78.0,388.0
mixed,35,36271,78.0,815.0,78.0,388.0
mixed,35,36036,156.0,815.0,1812.0,375.0
mixed,36,35609,0.0,0.0,575.0,791.0
mixed,36,35798,575.0,0.0,536.0,794.3
mixed,36,36195,1111.0,0.0,379.0,798.0
mixed,36,36214,1490.0,0.0,359.5,797.0
mixed,36,35562,1849.5,0.0,321.0,798.0
mixed,36,36078,2170.5,0.0,248.0,798.0
mixed,36,36186,0.0,798.0,2035.5,416.5
mixed,36,35643,2035.5,798.0,401.5,410.0
mixed,37,36212,0.0,0.0,1961.0,794.0
mixed,37,36222,1961.0,0.0,428.0,793.0
mixed,37,35855,0.0,798.0,2034.0,415.0
mixed,37,35731,2034.0,798.0,401.0,410.0
mixed,38,35973,0.0,0.0,580.0,780.0
mixed,38,36217,580.0,0.0,560.0,780.0
mixed,38,36196,1140.0,0.0,323.0,775.0
mixed,38,36252,1463.0,0.0,58.0,777.0
mixed,38,35993,1521.0,0.0,489.0,759.0
mixed,38,35859,2010.0,0.0,425.0,764.0
mixed,38,35615,0.0,780.0,2361.0,435.0
mixed,38,35701,2361.0,780.0,38.0,435.0
mixed,38,35758,2399.0,780.0,38.0,435.0
mixed,39,35766,0.0,0.0,641.0,771.0
mixed,39,36024,641.0,0.0,641.0,771.0
mixed,39,35748,1282.0,0.0,279.5,771.0
mixed,39,35832,1561.5,0.0,383.3,684.5
mixed,39,35757,1944.8,0.0,382.8,684.5
mixed,39,35600,0.0,771.0,2001.0,438.0
mixed,39,36282,2001.0,771.0,439.0,446.0
mixed,40,35983,0.0,0.0,1498.0,760.0
mixed,40,36123,1498.0,0.0,546.0,762.0
mixed,40,35559,2044.0,0.0,48.0,766.0
mixed,40,35970,2092.0,0.0,218.0,736.0
mixed,40,35919,0.0,766.0,58.0,450.5
mixed,40,36250,58.0,766.0,198.0,438.0
mixed,40,35769,256.0,766.0,194.0,442.0
mixed,40,35566,450.0,766.0,158.0,438.0
mixed,40,35876,608.0,766.0,158.0,438.0
mixed,40,35962,766.0,766.0,158.0,438.0
mixed,40,35967,924.0,766.0,158.0,438.0
mixed,40,36032,1082.0,766.0,158.0,438.0
mixed,40,36260,1240.0,766.0,158.0,438.0
mixed,40,35848,1398.0,766.0,132.5,445.0
mixed,40,35724,1530.5,766.0,118.0,438.0
mixed,40,36265,1648.5,766.0,78.0,438.0
mixed,40,36276,1726.5,766.0,78.0,438.0
mixed,40,36291,1804.5,766.0,58.0,438.0
mixed,40,36300,1862.5,766.0,58.0,440.5
mixed,40,35652,1920.5,766.0,48.0,444.0
mixed,40,35779,1968.5,766.0,48.0,444.0
mixed,41,35904,0.0,0.0,2021.0,750.0
mixed,41,35683,2021.0,0.0,410.0,755.0
mixed,41,35633,0.0,755.0,444.0,445.0
mixed,41,36048,444.0,755.0,444.0,445.0
mixed,41,36184,888.0,755.0,411.0,439.0
mixed,41,36121,1299.0,755.0,404.0,439.0
mixed,41,35969,1703.0,755.0,403.0,447.0
mixed,41,36116,2106.0,755.0,276.0,439.0
mixed,41,35815,2382.0,755.0,58.0,438.0
mixed,42,36285,0.0,0.0,548.0,748.0
mixed,42,35648,548.0,0.0,480.0,750.0
mixed,42,36068,1028.0,0.0,410.0,755.0
mixed,42,35932,1438.0,0.0,392.0,748.0
mixed,42,35839,1830.0,0.0,353.0,752.0
mixed,42,35597,2183.0,0.0,148.0,750.0
mixed,42,35777,0.0,755.0,2034.0,445.0
mixed,42,36039,2034.0,755.0,404.0,439.0
mixed,43,35842,0.0,0.0,330.0,748.0
mixed,43,35707,330.0,0.0,329.0,750.0
mixed,43,35677,659.0,0.0,280.0,748.0
mixed,43,35864,939.0,0.0,280.0,748.0
mixed,43,36226,1219.0,0.0,280.0,748.0
mixed,43,36044,1499.0,0.0,494.5,725.5
mixed,43,36029,1993.5,0.0,58.0,722.0
mixed,43,36308,2051.5,0.0,380.0,688.0
mixed,43,35651,0.0,755.0,2329.0,446.0
mixed,43,36301,2329.0,755.0,108.6,444.5
mixed,44,36298,0.0,0.0,1547.0,734.0
mixed,44,36229,1547.0,0.0,577.0,734.0
mixed,44,36020,2124.0,0.0,310.0,740.0
mixed,44,35929,0.0,742.0,1839.5,472.0
mixed,44,35963,1839.5,742.0,471.0,472.0
mixed,44,35735,2310.5,742.0,58.0,474.0
mixed,45,36096,0.0,0.0,528.0,733.0
mixed,45,35789,528.0,0.0,497.0,730.0
mixed,45,35722,1025.0,0.0,480.0,741.0
mixed,45,35968,1505.0,0.0,358.0,742.0
mixed,45,36019,1863.0,0.0,329.0,741.0
mixed,45,35921,2192.0,0.0,218.0,736.0
mixed,45,35663,0.0,742.0,1797.0,471.0
mixed,45,36255,1797.0,742.0,468.5,472.0
mixed,46,35623,0.0,0.0,2021.0,741.0
mixed,46,35891,2021.0,0.0,385.0,738.0
mixed,46,35915,0.0,742.0,430.0,474.0
mixed,46,35572,430.0,742.0,391.0,470.0
mixed,46,36204,821.0,742.0,375.0,472.0
mixed,46,35824,1196.0,742.0,310.0,471.0
mixed,46,36043,1506.0,742.0,310.0,471.0
mixed,46,36299,1816.0,742.0,268.0,471.0
mixed,47,36134,0.0,0.0,2021.0,741.0
mixed,47,35994,2021.0,0.0,361.0,737.0
mixed,47,36248,0.0,742.0,2377.0,464.5
mixed,47,36097,2377.0,742.0,58.0,462.0
mixed,48,36081,0.0,0.0,1978.0,700.0
mixed,48,35745,1978.0,0.0,460.0,698.0
mixed,48,35675,0.0,716.0,1900.0,477.0
mixed,48,36266,1900.0,716.0,480.0,481.0
mixed,48,36053,2380.0,716.0,58.0,482.0
mixed,49,35888,0.0,0.0,658.0,715.0
mixed,49,35833,658.0,0.0,538.0,704.0
mixed,49,35697,1196.0,0.0,476.0,704.0
mixed,49,35708,1672.0,0.0,395.0,695.5
mixed,49,35984,2067.0,0.0,368.3,714.0
mixed,49,35907,0.0,716.0,2304.0,476.5
mixed,49,36093,2304.0,716.0,121.5,483.5
mixed,50,36090,0.0,0.0,1738.5,704.0
mixed,50,35851,1738.5,0.0,684.0,711.0
mixed,50,35744,0.0,716.0,480.0,482.0
mixed,50,35751,480.0,716.0,472.5,486.5
mixed,50,35881,952.5,716.0,456.0,489.0
mixed,50,35733,1408.5,716.0,431.0,479.5
mixed,50,36190,1839.5,716.0,427.0,485.0
mixed,50,36000,2266.5,716.0,158.0,488.0
mixed,51,35834,0.0,0.0,395.0,695.5
mixed,51,35858,395.0,0.0,360.0,701.0
mixed,51,35638,755.0,0.0,358.0,707.0
mixed,51,36211,1113.0,0.0,326.0,706.0
mixed,51,35804,1439.0,0.0,281.5,703.0
mixed,51,35681,1720.5,0.0,281.5,712.0
mixed,51,35762,2002.0,0.0,215.0,710.5
mixed,51,36100,2217.0,0.0,58.0,707.0
mixed,51,35717,2275.0,0.0,58.0,716.0
mixed,51,36026,0.0,716.0,421.0,486.5
mixed,51,36168,421.0,716.0,417.0,479.5
mixed,51,36075,838.0,716.0,415.5,488.0
mixed,51,35741,1253.5,716.0,408.0,484.0
mixed,51,36110,1661.5,716.0,389.0,478.5
mixed,51,35590,2050.5,716.0,367.5,480.0
mixed,52,35809,0.0,0.0,483.5,678.0
mixed,52,36147,483.5,0.0,349.0,675.0
mixed,52,35618,832.5,0.0,348.5,675.0
mixed,52,35705,1181.0,0.0,58.0,679.0
mixed,52,35865,1239.0,0.0,38.0,675.0
mixed,52,35689,1277.0,0.0,290.0,667.0
mixed,52,36011,1567.0,0.0,132.5,664.0
mixed,52,35979,1699.5,0.0,172.5,657.0
mixed,52,35928,1872.0,0.0,172.5,653.5
mixed,52,36273,2044.5,0.0,172.5,653.6
mixed,52,35827,0.0,679.0,1721.5,519.5
mixed,52,35988,1721.5,679.0,501.5,520.0
mixed,52,36014,2223.0,679.0,126.5,523.0
mixed,53,35781,0.0,0.0,560.0,667.0
mixed,53,35975,560.0,0.0,443.0,668.0
mixed,53,36005,1003.0,0.0,402.0,668.5
mixed,53,35893,1405.0,0.0,358.0,661.0
mixed,53,35808,1763.0,0.0,358.0,661.5
mixed,53,36249,2121.0,0.0,308.5,661.0
mixed,53,36193,0.0,668.5,463.5,520.0
mixed,53,35583,463.5,668.5,453.0,515.0
mixed,53,36164,916.5,668.5,447.0,518.0
mixed,53,35718,1363.5,668.5,417.0,516.5
mixed,53,35977,1780.5,668.5,257.0,522.0
mixed,53,35838,2037.5,668.5,111.5,523.5
mixed,54,35776,0.0,0.0,2383.0,648.0
mixed,54,36129,2383.0,0.0,38.0,647.0
mixed,54,35997,0.0,648.0,2348.0,570.0
mixed,54,35788,2348.0,648.0,38.0,567.0
mixed,55,36045,0.0,0.0,2383.0,648.0
mixed,55,36071,0.0,648.0,1310.0,572.0
mixed,55,36235,1310.0,648.0,540.0,568.0
mixed,55,35897,1850.0,648.0,488.0,570.0
mixed,56,36133,0.0,0.0,462.0,641.0
mixed,56,35702,462.0,0.0,297.0,641.0
mixed,56,36261,759.0,0.0,331.0,628.0
mixed,56,36169,1090.0,0.0,512.0,609.0
mixed,56,35750,1602.0,0.0,380.0,608.0
mixed,56,36132,1982.0,0.0,380.0,608.0
mixed,56,35860,0.0,641.0,2098.0,568.0
mixed,57,35670,0.0,0.0,413.0,604.0
mixed,57,35873,413.0,0.0,410.0,455.0
mixed,57,36099,823.0,0.0,401.5,460.0
mixed,57,35863,0.0,604.0,2398.0,598.0
mixed,58,35580,0.0,0.0,2395.0,598.0
mixed,58,35953,0.0,599.0,2298.0,598.0
mixed,58,36023,2298.0,599.0,58.0,599.0
mixed,59,35563,0.0,0.0,1312.0,598.0
mixed,59,36210,1312.0,0.0,464.0,598.0
mixed,59,36268,1776.0,0.0,351.5,599.0
mixed,59,36278,2127.5,0.0,130.0,591.0
mixed,59,35581,0.0,599.0,214.5,587.0
mixed,59,35715,214.5,599.0,400.0,577.0
mixed,59,36234,614.5,599.0,400.0,577.0
mixed,59,35910,1014.5,599.0,400.0,578.0
mixed,59,35810,1414.5,599.0,383.0,577.0
mixed,59,36012,1797.5,599.0,381.0,577.0
mixed,60,35866,0.0,0.0,498.0,580.0
mixed,60,36225,498.0,0.0,483.0,578.0
mixed,60,35782,981.0,0.0,447.0,577.0
mixed,60,35964,1428.0,0.0,440.5,575.0
mixed,60,35742,1868.5,0.0,426.0,577.0
mixed,60,36125,2294.5,0.0,130.0,575.0
mixed,60,36151,0.0,581.0,2358.0,578.0
mixed,60,36058,2358.0,581.0,58.0,577.0
mixed,60,36070,0.0,1162.0,2398.0,58.0
mixed,61,36061,0.0,0.0,1398.0,576.0
mixed,61,36143,1398.0,0.0,508.0,578.0
mixed,61,36259,1906.0,0.0,508.0,578.0
mixed,61,36142,0.0,581.0,2098.0,578.0
mixed,61,36067,2098.0,581.0,297.0,581.0
mixed,61,36001,0.0,1162.0,2332.0,58.0
mixed,62,35987,0.0,0.0,2393.0,578.0
mixed,62,35711,0.0,581.0,2353.0,580.0
mixed,62,35856,0.0,1162.0,2158.0,58.0
mixed,63,36286,0.0,0.0,1758.0,578.0
mixed,63,35582,1758.0,0.0,528.0,580.0
mixed,63,35807,0.0,581.0,1981.0,558.0
mixed,63,36289,1981.0,581.0,459.0,559.0
mixed,63,36050,0.0,1144.0,1698.0,68.0
mixed,64,35593,0.0,0.0,1488.0,558.0
mixed,64,35958,1488.0,0.0,548.0,560.0
mixed,64,35754,2036.0,0.0,403.5,557.0
mixed,64,35940,0.0,563.0,2073.0,560.0
mixed,64,36288,2073.0,563.0,365.0,563.0
mixed,64,36057,0.0,1126.0,1900.0,58.0
mixed,65,36120,0.0,0.0,2236.0,557.0
mixed,65,35695,2236.0,0.0,98.1,560.0
mixed,65,35850,2334.1,0.0,78.0,562.0
mixed,65,35770,0.0,563.0,448.0,558.0
mixed,65,35646,448.0,563.0,445.0,560.0
mixed,65,35799,893.0,563.0,390.0,556.0
mixed,65,35704,1283.0,563.0,381.0,556.0
mixed,65,36013,1664.0,563.0,381.0,556.0
mixed,65,36198,2045.0,563.0,361.0,562.0
mixed,65,36066,0.0,1126.0,1772.0,58.0
mixed,66,35730,0.0,0.0,502.0,560.0
mixed,66,35959,502.0,0.0,502.0,560.0
mixed,66,35847,1004.0,0.0,466.0,556.0
mixed,66,36185,1470.0,0.0,464.5,559.0
mixed,66,35749,1934.5,0.0,455.0,558.0
mixed,66,36119,0.0,563.0,360.0,557.0
mixed,66,35740,360.0,563.0,301.0,560.0
mixed,66,35818,661.0,563.0,301.0,560.0
mixed,66,36072,962.0,563.0,193.0,534.0
mixed,66,35820,1155.0,563.0,158.0,540.0
mixed,66,36219,1313.0,563.0,130.0,526.5
mixed,66,35792,1443.0,563.0,52.5,542.5
mixed,66,36272,1495.5,563.0,286.0,502.0
mixed,66,36028,1781.5,563.0,279.0,492.0
mixed,66,36161,2060.5,563.0,118.0,498.0
mixed,66,36025,2178.5,563.0,58.0,500.0
mixed,66,36117,2236.5,563.0,58.0,502.0
mixed,66,36221,0.0,1126.0,1718.0,58.0
mixed,67,36111,0.0,0.0,1562.0,539.0
mixed,67,35950,1562.0,0.0,498.5,540.0
mixed,67,35937,2060.5,0.0,379.0,538.0
mixed,67,35759,0.0,552.0,416.5,530.0
mixed,67,36083,416.5,552.0,414.0,548.0
mixed,67,35947,830.5,552.0,396.0,536.0
mixed,67,35862,1226.5,552.0,363.0,548.0
mixed,67,35636,1589.5,552.0,295.0,542.5
mixed,67,35874,1884.5,552.0,278.0,538.5
mixed,67,35682,2162.5,552.0,272.0,545.0
