原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
ZQB-0218S,19,30974,0.0,1160.0,942.0,58.0
ZQB-0218S,19,30513,942.0,1160.0,925.0,58.0
ZQB-0218S,19,30831,1867.0,1160.0,564.0,58.0
ZQB-0218S,20,30255,0.0,0.0,926.0,562.0
ZQB-0218S,20,30687,926.0,0.0,911.0,560.0
ZQB-0218S,20,30762,1837.0,0.0,598.0,558.5
ZQB-0218S,20,30502,0.0,562.0,2353.0,580.0
ZQB-0218S,20,30441,0.0,1142.0,1848.0,78.0
ZQB-0218S,20,30897,1848.0,1142.0,558.0,78.0
ZQB-0218S,21,30550,0.0,0.0,2353.0,580.0
ZQB-0218S,21,30210,0.0,580.0,866.0,558.0
ZQB-0218S,21,30693,866.0,580.0,824.0,560.0
ZQB-0218S,21,30435,1690.0,580.0,736.0,557.0
ZQB-0218S,21,30674,0.0,1142.0,488.0,78.0
ZQB-0218S,21,30883,488.0,1142.0,388.0,78.0
ZQB-0218S,21,30426,876.0,1142.0,338.0,78.0
ZQB-0218S,21,30485,1214.0,1142.0,338.0,78.0
ZQB-0218S,21,30496,1552.0,1142.0,338.0,78.0
ZQB-0218S,21,30828,1890.0,1142.0,338.0,78.0
ZQB-0218S,22,30406,0.0,0.0,1260.0,557.0
ZQB-0218S,22,30278,1260.0,0.0,1162.0,557.0
ZQB-0218S,22,30729,0.0,562.0,902.0,561.0
ZQB-0218S,22,30906,902.0,562.0,880.0,558.0
ZQB-0218S,22,30697,1782.0,562.0,605.0,557.5
ZQB-0218S,22,30319,0.0,1124.0,803.0,92.5
ZQB-0218S,22,30763,803.0,1124.0,802.0,92.5
ZQB-0218S,22,30493,1605.0,1124.0,709.0,92.5
ZQB-0218S,23,30419,0.0,0.0,802.0,575.0
ZQB-0218S,23,30213,802.0,0.0,761.0,577.0
ZQB-0218S,23,30638,1563.0,0.0,748.0,576.0
ZQB-0218S,23,30940,0.0,580.0,1222.0,559.0
ZQB-0218S,23,30904,1222.0,580.0,1162.0,557.0
ZQB-0218S,23,30799,0.0,1142.0,1528.0,58.0
ZQB-0218S,23,30261,1528.0,1142.0,892.0,58.0
ZQB-0218S,24,30268,0.0,0.0,2378.0,560.0
ZQB-0218S,24,30221,0.0,562.0,2303.0,578.0
ZQB-0218S,24,30969,0.0,1142.0,1593.0,58.0
ZQB-0218S,24,30282,1593.0,1142.0,819.0,58.0
ZQB-0218S,25,30548,0.0,0.0,2356.0,558.0
ZQB-0218S,25,30587,0.0,562.0,2356.0,558.0
ZQB-0218S,25,30556,0.0,1124.0,613.0,92.5
ZQB-0218S,25,30774,613.0,1124.0,613.0,92.5
ZQB-0218S,25,30245,1226.0,1124.0,538.0,92.5
ZQB-0218S,25,30876,1764.0,1124.0,535.0,92.5
ZQB-0218S,26,30744,0.0,0.0,823.0,558.0
ZQB-0218S,26,30394,823.0,0.0,770.0,556.0
ZQB-0218S,26,30911,1593.0,0.0,762.0,558.0
ZQB-0218S,26,30475,0.0,562.0,832.0,586.5
ZQB-0218S,26,30928,832.0,562.0,706.0,587.0
ZQB-0218S,26,30330,1538.0,562.0,706.0,589.0
ZQB-0218S,26,30507,0.0,1151.0,1366.0,58.0
ZQB-0218S,26,30824,1366.0,1151.0,1062.0,58.0
ZQB-0218S,27,30731,0.0,0.0,962.0,732.0
ZQB-0218S,27,30589,962.0,0.0,812.0,734.0
ZQB-0218S,27,30242,1774.0,0.0,648.0,598.0
ZQB-0218S,27,30308,0.0,736.0,819.0,458.0
ZQB-0218S,27,30536,819.0,736.0,713.0,455.0
ZQB-0218S,27,30361,1532.0,736.0,704.5,460.0
ZQB-0218S,28,30331,0.0,0.0,948.0,539.0
ZQB-0218S,28,30976,948.0,0.0,736.0,538.0
ZQB-0218S,28,30288,1684.0,0.0,732.0,538.0
ZQB-0218S,28,30428,0.0,539.0,2198.0,578.0
ZQB-0218S,28,30349,0.0,1119.0,500.0,92.5
ZQB-0218S,28,30339,500.0,1119.0,403.0,92.5
ZQB-0218S,28,30458,903.0,1119.0,353.0,92.5
ZQB-0218S,28,30547,1256.0,1119.0,353.0,92.5
ZQB-0218S,28,30684,1609.0,1119.0,336.0,92.5
ZQB-0218S,28,30402,1945.0,1119.0,299.0,92.5
ZQB-0218S,29,30893,0.0,0.0,861.0,528.0
ZQB-0218S,29,30290,861.0,0.0,810.0,525.0
ZQB-0218S,29,31004,1671.0,0.0,733.0,527.0
ZQB-0218S,29,30636,0.0,528.0,2148.0,588.0
ZQB-0218S,29,30629,0.0,1117.0,1162.0,58.0
ZQB-0218S,29,30569,1162.0,1117.0,1160.0,58.0
ZQB-0218S,29,30585,0.0,1175.0,1861.0,38.0
ZQB-0218S,29,30431,1861.0,1175.0,567.0,38.0
ZQB-0218S,30,30367,0.0,0.0,1808.0,685.0
ZQB-0218S,30,31014,1808.0,0.0,588.0,231.5
ZQB-0218S,30,30865,0.0,685.0,2048.0,528.0
ZQB-0218S,31,30233,0.0,0.0,2123.0,580.0
ZQB-0218S,31,30456,0.0,580.0,2232.0,543.0
ZQB-0218S,31,30410,0.0,1130.0,928.0,83.0
ZQB-0218S,31,30464,928.0,1130.0,928.0,83.0
ZQB-0218S,32,30945,0.0,0.0,2232.0,545.0
ZQB-0218S,32,30421,0.0,550.0,2098.0,578.0
ZQB-0218S,32,30925,0.0,1130.0,2172.0,58.0
ZQB-0218S,32,30625,2172.0,1130.0,219.0,58.0
ZQB-0218S,33,30432,0.0,0.0,1137.0,579.0
ZQB-0218S,33,30735,1137.0,0.0,959.0,579.0
ZQB-0218S,33,30849,0.0,580.0,732.0,559.0
ZQB-0218S,33,30209,732.0,580.0,712.0,557.0
ZQB-0218S,33,30656,1444.0,580.0,711.0,558.0
ZQB-0218S,33,30692,0.0,1142.0,1998.0,58.0
ZQB-0218S,33,30864,1998.0,1142.0,412.0,58.0
ZQB-0218S,34,30820,0.0,0.0,1262.0,961.0
ZQB-0218S,34,30517,1262.0,0.0,1090.0,901.5
ZQB-0218S,34,30291,0.0,961.0,807.0,218.0
ZQB-0218S,34,30894,807.0,961.0,713.0,218.0
ZQB-0218S,34,30248,1520.0,961.0,514.0,217.5
ZQB-0218S,34,30364,2034.0,961.0,319.0,219.0
ZQB-0218S,34,30492,0.0,1180.0,1998.0,38.0
ZQB-0218S,34,30615,1998.0,1180.0,438.0,38.0
ZQB-0218S,35,30941,0.0,0.0,2061.0,575.0
ZQB-0218S,35,30606,0.0,580.0,1161.0,536.0
ZQB-0218S,35,30652,1161.0,580.0,1055.0,536.0
ZQB-0218S,35,30315,0.0,1119.0,2160.0,58.0
ZQB-0218S,35,30698,2160.0,1119.0,215.0,58.0
ZQB-0218S,35,30218,0.0,1177.0,1208.0,38.0
ZQB-0218S,35,30446,1208.0,1177.0,998.0,38.0
ZQB-0218S,35,30376,2206.0,1177.0,227.0,38.0
ZQB-0218S,36,30886,0.0,0.0,2098.0,568.0
ZQB-0218S,36,30917,0.0,569.0,1065.0,558.0
ZQB-0218S,36,30389,1065.0,569.0,1056.0,555.0
ZQB-0218S,36,30258,0.0,1131.0,2398.0,88.0
ZQB-0218S,37,30219,0.0,0.0,2048.0,578.0
ZQB-0218S,37,30711,0.0,580.0,2098.0,558.0
ZQB-0218S,37,30658,0.0,1142.0,1360.0,58.0
ZQB-0218S,37,30926,1360.0,1142.0,1047.0,58.0
ZQB-0218S,38,30224,0.0,0.0,963.0,598.0
ZQB-0218S,38,30546,963.0,0.0,959.0,595.0
ZQB-0218S,38,30560,0.0,598.0,959.0,595.0
ZQB-0218S,38,30879,959.0,598.0,959.0,595.0
ZQB-0218S,39,30383,0.0,0.0,1019.5,556.0
ZQB-0218S,39,30907,1019.5,0.0,1019.5,556.0
ZQB-0218S,39,30471,0.0,562.0,1951.0,577.0
ZQB-0218S,39,30958,0.0,1142.0,961.0,58.0
ZQB-0218S,39,30378,961.0,1142.0,960.0,58.0
ZQB-0218S,39,30343,1921.0,1142.0,482.0,58.0
ZQB-0218S,40,30347,0.0,0.0,2008.0,550.0
ZQB-0218S,40,30217,0.0,550.0,949.0,575.0
ZQB-0218S,40,30579,949.0,550.0,949.0,575.0
ZQB-0218S,40,30444,0.0,1130.0,960.0,58.0
ZQB-0218S,40,30562,960.0,1130.0,960.0,58.0
ZQB-0218S,40,30355,1920.0,1130.0,465.0,58.0
ZQB-0218S,41,30889,0.0,0.0,2048.0,528.0
ZQB-0218S,41,30964,0.0,528.0,2048.0,528.0
ZQB-0218S,41,30241,0.0,1056.0,338.0,158.0
ZQB-0218S,41,30408,338.0,1056.0,338.0,158.0
ZQB-0218S,41,30489,676.0,1056.0,338.0,158.0
ZQB-0218S,41,30491,1014.0,1056.0,338.0,158.0
ZQB-0218S,41,30628,1352.0,1056.0,338.0,158.0
ZQB-0218S,41,30832,1690.0,1056.0,338.0,158.0
ZQB-0218S,41,30956,2028.0,1056.0,338.0,158.0
ZQB-0218S,42,30751,0.0,0.0,949.0,575.0
ZQB-0218S,42,31000,949.0,0.0,912.0,579.0
ZQB-0218S,42,30285,0.0,580.0,780.0,528.0
ZQB-0218S,42,30939,780.0,580.0,668.0,528.0
ZQB-0218S,42,30503,1448.0,580.0,595.0,527.0
ZQB-0218S,42,30914,0.0,1108.0,1160.0,58.0
ZQB-0218S,42,30985,1160.0,1108.0,1090.0,58.0
ZQB-0218S,42,30622,0.0,1166.0,928.0,53.0
ZQB-0218S,42,30931,928.0,1166.0,766.0,53.0
ZQB-0218S,42,30795,1694.0,1166.0,683.0,52.5
ZQB-0218S,43,30810,0.0,0.0,742.0,547.0
ZQB-0218S,43,30309,742.0,0.0,627.0,550.0
ZQB-0218S,43,30270,1369.0,0.0,585.0,547.0
ZQB-0218S,43,30299,0.0,550.0,1172.0,548.0
ZQB-0218S,43,30840,1172.0,550.0,766.0,548.0
ZQB-0218S,43,30616,0.0,1100.0,498.0,118.0
ZQB-0218S,43,30846,498.0,1100.0,498.0,118.0
ZQB-0218S,43,30381,996.0,1100.0,488.0,118.0
ZQB-0218S,43,30577,1484.0,1100.0,488.0,118.0
ZQB-0218S,43,30822,1972.0,1100.0,457.0,118.0
ZQB-0218S,44,30770,0.0,0.0,1115.0,494.0
ZQB-0218S,44,30346,1115.0,0.0,1020.5,493.0
ZQB-0218S,44,30254,0.0,499.0,710.0,555.0
ZQB-0218S,44,30434,710.0,499.0,561.0,560.0
ZQB-0218S,44,30761,1271.0,499.0,561.0,560.0
ZQB-0218S,44,30259,1832.0,499.0,548.0,514.0
ZQB-0218S,44,30575,0.0,1061.0,488.0,158.0
ZQB-0218S,44,30588,488.0,1061.0,438.0,158.0
ZQB-0218S,44,30631,926.0,1061.0,438.0,158.0
ZQB-0218S,44,30961,1364.0,1061.0,438.0,158.0
ZQB-0218S,44,30717,1802.0,1061.0,388.0,158.0
ZQB-0218S,44,30284,2190.0,1061.0,238.0,158.0
ZQB-0218S,45,30752,0.0,0.0,2100.9,489.0
ZQB-0218S,45,30477,0.0,489.0,1194.5,420.0
ZQB-0218S,45,30896,1194.5,489.0,773.5,421.5
ZQB-0218S,45,30495,1968.0,489.0,435.0,423.0
ZQB-0218S,45,30566,0.0,912.0,782.0,279.0
ZQB-0218S,45,30352,782.0,912.0,748.0,280.0
ZQB-0218S,45,30747,1530.0,912.0,569.0,281.5
ZQB-0218S,46,30568,0.0,0.0,605.0,428.0
ZQB-0218S,46,30596,605.0,0.0,605.0,428.0
ZQB-0218S,46,30998,1210.0,0.0,605.0,428.0
ZQB-0218S,46,30509,1815.0,0.0,543.0,428.0
ZQB-0218S,46,30300,0.0,431.0,1051.0,482.0
ZQB-0218S,46,30913,1051.0,431.0,1049.5,475.0
ZQB-0218S,46,30738,0.0,913.5,943.0,298.0
ZQB-0218S,46,30895,943.0,913.5,931.0,298.0
ZQB-0218S,46,30397,1874.0,913.5,412.0,299.0
ZQB-0218S,47,30635,0.0,0.0,1984.0,411.0
ZQB-0218S,47,30460,1984.0,0.0,444.5,414.5
ZQB-0218S,47,31008,0.0,417.0,2098.0,478.0
ZQB-0218S,47,31003,0.0,899.5,2398.0,320.0
ZQB-0218S,48,30396,0.0,0.0,1432.0,427.0
ZQB-0218S,48,30653,1432.0,0.0,888.0,427.5
ZQB-0218S,48,30705,0.0,431.0,1071.5,415.0
ZQB-0218S,48,30634,1071.5,431.0,734.0,417.0
ZQB-0218S,48,30706,1805.5,431.0,579.0,409.0
ZQB-0218S,48,30366,0.0,848.0,1873.0,368.0
ZQB-0218S,48,30777,1873.0,848.0,540.0,368.0
ZQB-0218S,49,30204,0.0,0.0,2053.0,480.0
ZQB-0218S,49,30787,0.0,482.5,2185.5,447.5
ZQB-0218S,49,30734,0.0,930.5,790.5,288.5
ZQB-0218S,49,30999,790.5,930.5,457.5,289.0
ZQB-0218S,49,30264,1248.0,930.5,405.0,289.0
ZQB-0218S,49,30821,1653.0,930.5,405.0,289.0
ZQB-0218S,49,30336,2058.0,930.5,369.0,288.0
ZQB-0218S,50,30380,0.0,0.0,2301.0,421.0
ZQB-0218S,50,30890,0.0,423.0,1020.5,493.0
ZQB-0218S,50,30816,1020.5,423.0,928.0,497.0
ZQB-0218S,50,30206,0.0,922.0,823.5,295.0
ZQB-0218S,50,30936,823.5,922.0,790.5,294.5
ZQB-0218S,50,30580,1614.0,922.0,613.0,294.5
ZQB-0218S,51,31002,0.0,0.0,1771.5,397.5
ZQB-0218S,51,30714,1771.5,0.0,664.0,398.0
ZQB-0218S,51,30773,0.0,399.0,2391.0,405.0
ZQB-0218S,51,30360,0.0,804.0,489.0,395.0
ZQB-0218S,51,30888,489.0,804.0,489.0,396.5
ZQB-0218S,51,30384,978.0,804.0,484.0,399.0
ZQB-0218S,51,30817,1462.0,804.0,482.0,396.0
ZQB-0218S,51,30609,1944.0,804.0,482.0,399.0
ZQB-0218S,52,30639,0.0,0.0,1964.0,395.0
ZQB-0218S,52,30950,1964.0,0.0,460.0,395.0
ZQB-0218S,52,30599,0.0,399.0,659.5,411.3
ZQB-0218S,52,30633,659.5,399.0,560.0,408.0
ZQB-0218S,52,30344,1219.5,399.0,558.0,414.0
ZQB-0218S,52,30301,1777.5,399.0,540.0,412.0
ZQB-0218S,52,30306,0.0,816.0,2015.5,395.0
ZQB-0218S,52,30592,2015.5,816.0,395.0,395.0
ZQB-0218S,53,30416,0.0,0.0,2076.0,454.0
ZQB-0218S,53,30996,0.0,462.5,1037.5,479.0
ZQB-0218S,53,30439,1037.5,462.5,949.0,482.5
ZQB-0218S,53,30624,0.0,945.0,834.0,258.0
ZQB-0218S,53,30881,834.0,945.0,825.0,258.0
ZQB-0218S,53,30304,1659.0,945.0,781.0,259.5
ZQB-0218S,54,30778,0.0,0.0,2398.0,398.0
ZQB-0218S,54,30583,0.0,399.0,915.0,398.5
ZQB-0218S,54,30415,915.0,399.0,801.0,393.0
ZQB-0218S,54,30806,1716.0,399.0,671.5,392.0
ZQB-0218S,54,30608,0.0,798.0,2351.0,402.0
ZQB-0218S,55,30748,0.0,0.0,1712.0,399.0
ZQB-0218S,55,30760,1712.0,0.0,664.0,398.0
ZQB-0218S,55,30472,0.0,399.0,1032.0,452.5
ZQB-0218S,55,30703,1032.0,399.0,1008.0,456.0
ZQB-0218S,55,30498,0.0,861.5,1543.0,348.0
ZQB-0218S,55,30920,1543.0,861.5,880.0,347.4
ZQB-0218S,56,30880,0.0,0.0,2184.0,427.0
ZQB-0218S,56,30324,0.0,431.0,1883.0,498.0
ZQB-0218S,56,30661,0.0,930.0,926.0,277.5
ZQB-0218S,56,31018,926.0,930.0,783.0,278.0
ZQB-0218S,56,30921,1709.0,930.0,628.0,281.0
ZQB-0218S,57,30529,0.0,0.0,1572.5,377.0
ZQB-0218S,57,30273,1572.5,0.0,858.0,380.0
ZQB-0218S,57,30994,0.0,382.8,1265.0,377.0
ZQB-0218S,57,30859,1265.0,382.8,670.5,377.0
ZQB-0218S,57,30313,1935.5,382.8,495.0,381.0
ZQB-0218S,57,30425,0.0,765.6,1585.0,377.0
ZQB-0218S,57,30838,1585.0,765.6,845.0,378.0
ZQB-0218S,57,30772,0.0,1148.4,860.0,58.0
ZQB-0218S,57,30690,860.0,1148.4,819.0,58.0
ZQB-0218S,57,30953,1679.0,1148.4,744.0,58.0
ZQB-0218S,58,30927,0.0,0.0,721.0,438.0
ZQB-0218S,58,30767,721.0,0.0,711.0,439.0
ZQB-0218S,58,30531,1432.0,0.0,667.0,439.0
ZQB-0218S,58,30736,0.0,439.0,874.5,405.0
ZQB-0218S,58,30993,874.5,439.0,765.0,403.0
ZQB-0218S,58,30830,1639.5,439.0,624.0,401.5
ZQB-0218S,58,30937,0.0,844.0,1038.0,358.0
ZQB-0218S,58,30561,1038.0,844.0,998.0,360.0
ZQB-0218S,58,30413,2036.0,844.0,383.0,358.0
ZQB-0218S,59,30951,0.0,0.0,722.0,661.0
ZQB-0218S,59,30781,722.0,0.0,662.0,661.0
ZQB-0218S,59,30946,1384.0,0.0,701.5,605.0
ZQB-0218S,59,30554,0.0,662.0,1783.0,378.0
ZQB-0218S,59,30340,1783.0,662.0,610.0,377.0
ZQB-0218S,59,30718,0.0,1044.8,647.0,132.5
ZQB-0218S,59,30564,647.0,1044.8,393.5,131.5
ZQB-0218S,59,30239,1040.5,1044.8,393.0,132.5
ZQB-0218S,59,30266,1433.5,1044.8,291.0,132.5
ZQB-0218S,59,30262,1724.5,1044.8,290.0,92.5
ZQB-0218S,59,30467,2014.5,1044.8,258.0,92.5
ZQB-0218S,59,30642,0.0,1177.3,1480.0,38.0
ZQB-0218S,59,30784,1480.0,1177.3,955.0,38.0
ZQB-0218S,60,30515,0.0,0.0,1780.0,378.0
ZQB-0218S,60,30854,1780.0,0.0,610.0,377.0
ZQB-0218S,60,30586,0.0,382.8,538.0,380.0
ZQB-0218S,60,30982,538.0,382.8,486.0,382.8
ZQB-0218S,60,30739,1024.0,382.8,462.0,379.0
ZQB-0218S,60,30765,1486.0,382.8,462.0,379.0
ZQB-0218S,60,30986,1948.0,382.8,438.0,379.0
ZQB-0218S,60,30966,0.0,765.6,580.0,403.0
ZQB-0218S,60,30750,580.0,765.6,560.0,401.0
ZQB-0218S,60,30659,1140.0,765.6,552.0,403.0
ZQB-0218S,60,30368,1692.0,765.6,551.0,403.0
ZQB-0218S,60,30497,0.0,1170.6,1998.0,48.0
ZQB-0218S,60,30987,1998.0,1170.6,395.0,48.0
ZQB-0218S,61,30892,0.0,0.0,1780.0,378.0
ZQB-0218S,61,30887,1780.0,0.0,570.0,378.0
ZQB-0218S,61,30981,0.0,382.8,557.0,422.0
ZQB-0218S,61,30695,557.0,382.8,538.0,421.0
ZQB-0218S,61,30997,1095.0,382.8,538.0,421.0
ZQB-0218S,61,30847,1633.0,382.8,486.0,422.5
ZQB-0218S,61,30866,0.0,805.8,2314.0,377.5
ZQB-0218S,62,30412,0.0,0.0,2129.0,412.0
ZQB-0218S,62,30675,0.0,417.0,1439.0,379.0
ZQB-0218S,62,30836,1439.0,417.0,868.0,377.0
ZQB-0218S,62,30749,0.0,799.8,593.5,395.0
ZQB-0218S,62,30310,593.5,799.8,562.0,398.0
ZQB-0218S,62,30826,1155.5,799.8,550.0,397.0
ZQB-0218S,62,30935,1705.5,799.8,495.0,395.0
ZQB-0218S,63,30418,0.0,0.0,2034.0,430.0
ZQB-0218S,63,31015,0.0,431.0,2034.0,430.0
ZQB-0218S,63,30455,0.0,862.0,1748.0,348.0
ZQB-0218S,63,30520,1748.0,862.0,677.5,348.0
ZQB-0218S,64,30949,0.0,0.0,2158.0,398.0
ZQB-0218S,64,30535,0.0,399.0,960.0,358.0
ZQB-0218S,64,30713,960.0,399.0,960.0,358.0
ZQB-0218S,64,30506,1920.0,399.0,454.0,359.0
ZQB-0218S,64,30223,0.0,760.5,662.0,429.0
ZQB-0218S,64,30504,662.0,760.5,662.0,429.0
ZQB-0218S,64,30779,1324.0,760.5,662.0,429.0
ZQB-0218S,65,30655,0.0,0.0,1862.0,364.0
ZQB-0218S,65,30391,1862.0,0.0,472.0,364.0
ZQB-0218S,65,30494,0.0,366.0,1578.0,389.0
ZQB-0218S,65,30707,1578.0,366.0,608.0,386.5
ZQB-0218S,65,30328,0.0,756.0,2134.0,395.0
ZQB-0218S,65,30312,0.0,1155.0,1712.0,58.0
ZQB-0218S,65,30351,1712.0,1155.0,717.0,58.0
ZQB-0218S,66,30215,0.0,0.0,2034.0,410.0
ZQB-0218S,66,30689,2034.0,0.0,387.0,364.0
ZQB-0218S,66,30663,0.0,417.0,1892.0,361.5
ZQB-0218S,66,30811,1892.0,417.0,454.0,359.0
ZQB-0218S,66,30845,0.0,778.5,1402.0,377.0
ZQB-0218S,66,30666,1402.0,778.5,812.0,379.5
ZQB-0218S,66,30527,0.0,1161.3,1576.0,58.0
ZQB-0218S,66,30853,1576.0,1161.3,864.0,58.0
ZQB-0218S,67,30582,0.0,0.0,1578.0,389.0
ZQB-0218S,67,30207,1578.0,0.0,593.0,387.0
ZQB-0218S,67,30944,0.0,390.0,1555.5,385.8
ZQB-0218S,67,30501,1555.5,390.0,579.0,390.0
ZQB-0218S,67,30551,0.0,780.0,691.0,422.5
ZQB-0218S,67,30995,691.0,780.0,691.0,422.5
ZQB-0218S,67,30850,1382.0,780.0,578.0,421.0
ZQB-0218S,68,30649,0.0,0.0,1136.0,347.0
ZQB-0218S,68,30819,1136.0,0.0,877.0,349.0
ZQB-0218S,68,31005,2013.0,0.0,358.0,348.0
ZQB-0218S,68,30484,0.0,349.0,714.9,339.0
ZQB-0218S,68,30594,714.9,349.0,680.0,337.0
ZQB-0218S,68,30479,1394.9,349.0,661.0,338.0
ZQB-0218S,68,30522,2055.9,349.0,384.0,339.0
ZQB-0218S,68,30756,0.0,688.0,960.0,358.0
ZQB-0218S,68,30645,960.0,688.0,884.0,360.0
ZQB-0218S,68,30468,1844.0,688.0,440.0,358.0
ZQB-0218S,68,30759,0.0,1049.5,1235.0,168.0
ZQB-0218S,68,30623,1235.0,1049.5,644.0,168.5
ZQB-0218S,68,30537,1879.0,1049.5,527.0,168.0
ZQB-0218S,69,30943,0.0,0.0,1297.0,337.0
ZQB-0218S,69,30823,1297.0,0.0,791.0,339.0
ZQB-0218S,69,30657,2088.0,0.0,339.0,337.0
